event_name,date,day_of_week,time,venue_name,city,state,section_of_nj,price,event_type,instagram_handle,instagram_post_url,confidence,from_calendar,display_url,end_time,address,description,performer,age_restriction,ticket_link,extracted_from,post_id,post_url,display_url_note,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,calendar_type,combined_text
Social Hour,2025-11-27,Thursday,15:00,The Newark Standard,Newark,NJ,North,,Happy Hour,thenewarkstandard,https://www.instagram.com/p/DRSZH4-ERkR/,high,False,,19:00,"68 Wilson Ave, Newark, NJ","Enjoy $10 Select Pizzas, $8 House Margaritas, $8 Sangria Glasses, and $5 Draft Beers.",,,,['caption'],,https://www.instagram.com/p/DRSZH4-ERkR/,CDN URL - expires after few hours/days,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T17:54:15+00:00,2025-11-28T14:48:59.574761,,"Social Hour at The Newark Standard 🔥
Wednesday to Friday | 3:00 pm – 7:00 pm

The most delicious and fun hour of the day is here!
Come enjoy your favorites:

🍕 $10 Select Pizzas
🍹 $8 House Margaritas
🍷 $8 Sangria Glasses
🍺 $5 Draft Beers

Perfect for after work, hanging out with friends, or treating yourself…
✨ Set the standard for your Happy Hour! ✨

📍 68 Wilson Ave, Newark, NJ
📞 862-343-6515 "
Price Lock Savings,2025-11-27,,,The Fresh Grocer,,NJ,,,sale,wandering_with_mariam,https://www.instagram.com/p/DRDKbqTEu0s/,high,False,,,,Save money on hundreds of items with locked-in pricing at your local Fresh Grocer store. Incredible selection and affordable pricing to make the holidays a little bit easier for families in New Jersey.,,,,['caption'],,https://www.instagram.com/p/DRDKbqTEu0s/,CDN URL - expires after few hours/days,https://www.instagram.com/wandering_with_mariam/,Mariam 📍 NJ Food & Travel,False,0,2025-11-14T19:59:23+00:00,2025-11-28T14:54:44.905416,,"Hosting for the holidays just got easier with @thefreshgrocer Price Lock #sponsored 💰 Now until 11/27, save $$ on hundreds of items with locked-in pricing at your local Fresh Grocer store! They have incredible selection (a lot of my favorite brands!) and affordable pricing to make the holidays a little bit easier for families in New Jersey ❤️ #TFGPriceLock #thefreshgrocer #njgrocerystore #njholidays "
"Dawn Fitch shares the story behind the name ""Pooka.""",2025-11-27,Thursday,,The Pillars,Newark,NJ,North,,lecture,thepillarsnwk,https://www.instagram.com/p/DRh2siJDhyx/,high,False,,,,,Dawn Fitch,,,['caption'],,https://www.instagram.com/p/DRh2siJDhyx/,CDN URL - expires after few hours/days,https://www.instagram.com/thepillarsnwk/,The Pillars,False,0,2025-11-26T18:02:02+00:00,2025-11-28T14:45:26.701436,weekly,"🧡 Founder Dawn Fitch shares the story behind the name ""Pooka.""

Visit The Pillars to explore the Bloom Bar, craft your own scent, and shop natural products. @pookalita

Mon-Fri 11am-6pm, Sat-Sun 11am-4pm! 

#ThePillarsNwk "
Family Skate,2025-11-27,Thursday,19:00,Millennium Skate World,,NJ,,,skating,skatingmomma,https://www.instagram.com/p/DRkGeVxjTIMtp92s00sLdwB4KUjbGcOmIkU29k0/,high,False,,22:00,,,@djmar_23,,,['caption'],,https://www.instagram.com/p/DRkGeVxjTIMtp92s00sLdwB4KUjbGcOmIkU29k0/,CDN URL - expires after few hours/days,https://www.instagram.com/skatingmomma/,Ms Tracy,False,0,2025-11-27T14:57:37+00:00,2025-11-28T14:49:00.560160,,"Happy Thanksgiving from 
Millennium Skate World 🛼🎉😊

Skating TONIGHT 7p to 10p 
Featuring @djmar_23 
#FamilySkate "
Live DJ,2025-11-27,Thursday,19:00,House 157 Restaurant & Bar,,NJ,,,music,house157_,https://www.instagram.com/p/DRdX9EBkc8-/,high,False,,,,,Live DJ,,,['caption'],,https://www.instagram.com/p/DRdX9EBkc8-/,CDN URL - expires after few hours/days,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,False,0,2025-11-25T00:17:03+00:00,2025-11-28T14:53:41.011789,,"Thanksgiving, but make it House 157. 🤎🍽️
Enjoy our Chef’s Special Roasted Turkey Breast + signature sides.
Open 12PM–11PM | Live DJ at 7PM
FULL MENU AVAILABLE 
Limited reservations — book now.
#njrestaurants #thanksgivings #roastedturkeybreast "
Thanksgiving Day at Lagar,2025-11-27,Thursday,12:00,Lagar Restaurant,Union,NJ,Central,,dinner,lagar_restaurant,https://www.instagram.com/p/DRSXSCDjjrD/,high,False,https://instagram.fsxm1-1.fna.fbcdn.net/v/t51.2885-15/565308572_18304187830267738_1987176044248672766_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fsxm1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGt-KCdhfMgbgF0rvN1f_caXXbvQedMVxapH2JkRFoypawe4Shuh8HbYYKrLDv6ytA&_nc_ohc=fjErItvyDOkQ7kNvwHVNIul&_nc_gid=7zBwLOgQ_XP8IbARaWwtQQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjjZVwpcNMgM1yKPHNEHdCDJAUsMtkeuz4rifXA6WGdqA&oe=692E81D2&_nc_sid=10d13b,20:00,"1252 Stuyvesant Ave, Union, NJ",Food and drink specials,,,,"['alt_text', 'ocr', 'caption']",3770178232289999555,https://www.instagram.com/p/DRSXSCDjjrD/,CDN URL - expires after few hours/days,https://www.instagram.com/lagar_restaurant/,Lagar Restaurant,True,144,2025-11-20T17:38:10+00:00,2025-11-28T15:52:40.752671,single,"If you don't have plans for Thanksgiving day, then spend it with us! 🫶🦃 Lagar will be open on
Thanksgiving
Day
12 PM to 8 PM
Please join us
We will have food specials
and drink specials
1252 Stuyvesant Ave,
Union, NJ"
Thanksgiving Holiday Hours,2025-11-27,Thursday,08:00,THE GRIND SHOP,Jersey City,NJ,North,,holiday hours,grindcoffeejc,https://www.instagram.com/p/DRiUnMcDxKV/,high,False,,13:00,,,,,,['caption'],,https://www.instagram.com/p/DRiUnMcDxKV/,CDN URL - expires after few hours/days,https://www.instagram.com/grindcoffeejc/,THE GRIND SHOP,False,0,2025-11-26T22:22:41+00:00,2025-11-28T14:53:44.482634,,"holiday hours : 
THANKSGIVING 8am - 1pm
BLACK FRIDAY 8am - 2pm

charcuterie spread @morecheesepleasenj 
📸 @mariamelgantiry "
Thanksgiving Day Traffic Alert - Ridgewood Ave. Closure,2025-11-27,Thursday,07:00,,Glen Ridge,NJ,North,,traffic alert,zurablooms,https://www.instagram.com/p/DRiJsWgj18t/,high,False,,11:30,Ridgewood Ave.,"Nearly all of Ridgewood Ave. in Glen Ridge will be closed on Thanksgiving Day. Bloomfield Ave. will be closed for the blocks surrounding Ridgewood Ave. Many streets behind the intersection of Washington and Ridgewood will also be closed. If you’re coming from Verona, Montclair, etc., please plan accordingly. Consider taking Watchung Ave. to Broad St. in Bloomfield. Give yourself extra time!",,,,['caption'],,https://www.instagram.com/p/DRiJsWgj18t/,CDN URL - expires after few hours/days,https://www.instagram.com/zurablooms/,ZURA Blooms,False,0,2025-11-26T20:47:16+00:00,2025-11-28T14:46:59.583281,,"Thanksgiving Day Traffic Alert!

From about 7 am to 11:30 am, nearly all of Ridgewood Ave. in Glen Ridge will be closed on Thanksgiving Day. Bloomfield Ave. will be closed for the blocks surrounding Ridgewood Ave. Many streets behind the intersection of
Washington and Ridgewood will also be closed. If you’re coming from Verona, Montclair, etc., please plan accordingly. Consider taking Watchung Ave. to Broad St. in Bloomfield. Give yourself extra time!

#ashenfelter #turkeytrot #traffic #leaveear "
GIRLS LOVE R&B & TUNES,2025-11-27,Thursday,19:00,THE VAULT LOUNGE NJ,Washington,NJ,North,,party,tnmediainc,https://www.instagram.com/p/DRfXfsxEVG1/,high,False,,,221 Washington St.,LADIES – Your FIRST DRINK is FREE with RSVP!,"DJ NORIE, DJ NAIM",,www.GirlsLuvRnB.com,['caption'],,https://www.instagram.com/p/DRfXfsxEVG1/,CDN URL - expires after few hours/days,https://www.instagram.com/tnmediainc/,TEAMNORIE,False,0,2025-11-25T18:50:09+00:00,2025-11-28T14:45:38.074079,,"Thanksgiving Thursday 
GIRLS LOVE R&B & TUNES
🕖 DOORS OPEN 7PM
📍 @thevaultloungenj – 221 Washington St., 
🎧 Sounds by @djnorie @power1051 x @djnaim 
🍸 LADIES – Your FIRST DRINK is FREE with RSVP!
✅ RSVP NOW: www.GirlsLuvRnB.com
📲 INFO: Text “RNB” to 646-481-0264 "
Ashenfelter Turkey Trot,2025-11-27,Thursday,,,Glen Ridge,NJ,North,,race,zurablooms,https://www.instagram.com/p/DRiJsWgj18t/,medium,False,,,Ridgewood Ave,Traffic delays expected due to the Ashenfelter Turkey Trot.,,,,"['caption', 'hashtags']",,https://www.instagram.com/p/DRiJsWgj18t/,CDN URL - expires after few hours/days,https://www.instagram.com/zurablooms/,ZURA Blooms,False,0,2025-11-26T20:47:16+00:00,2025-11-28T14:46:59.583302,,"Thanksgiving Day Traffic Alert!

From about 7 am to 11:30 am, nearly all of Ridgewood Ave. in Glen Ridge will be closed on Thanksgiving Day. Bloomfield Ave. will be closed for the blocks surrounding Ridgewood Ave. Many streets behind the intersection of
Washington and Ridgewood will also be closed. If you’re coming from Verona, Montclair, etc., please plan accordingly. Consider taking Watchung Ave. to Broad St. in Bloomfield. Give yourself extra time!

#ashenfelter #turkeytrot #traffic #leaveear "
Mercer County Turkey Trot,2025-11-27,Thursday,08:30,Mercer County Park,West Windsor,NJ,Central,,race,visitmercernj,https://www.instagram.com/p/DRM7nh1AWDO/,high,False,https://scontent-den2-1.cdninstagram.com/v/t39.30808-6/583330047_1256576899831710_2890126247978977314_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGCpQUvPHCDfMx5w8piIGAN_Y5_tBIyJgvQ63lDSuczEzurXMDoiO6A52AMZJViAFc&_nc_ohc=cJB3q_eptAkQ7kNvwEnJ8F_&_nc_gid=SDj1J2fzHHI9pMosJwuTYA&edm=APs17CUAAAAA&ccb=7-5&oh=00_AfhRgz9b2QWRDeBLMl0xlpuFtELHGfzTxzZYqHBV5XjBrA&oe=692E90C0&_nc_sid=10d13b,,,"13th Annual Mercer County Turkey Trot. 5K race starts at 8:30 AM, 1-mile walk/fun run starts at 8:45 AM. Proceeds benefit local food banks and pantries. T-shirts for the first 1,000 registrants. Medals for the first 750 finishers. Strollers welcome, but no dogs please!",,all ages,mercercountyturkeytrot.com,['caption'],3768649189328773326,https://www.instagram.com/p/DRM7nh1AWDO/,CDN URL - expires after few hours/days,https://www.instagram.com/visitmercernj/,Mercer NJ,True,15,2025-11-18T15:00:14+00:00,2025-11-28T15:50:30.661767,,"Join the community for the 13th Annual Mercer County Turkey Trot @mercercoparks  Whether you're a seasoned runner or just looking for a fun way to kick off the holiday, this 5K race and 1-mile walk/fun run is the perfect way to get moving and give back.

📅 Date: Thursday, November 27, 2025
🕗 Time: 5K starts at 8:30 AM | Walk/Fun Run at 8:45 AM
📍 Location: Mercer County Park, West Windsor, NJ
🎽 T-shirts for the first 1,000 registrants
🥇 Medals for the first 750 finishers
💛 Proceeds benefit local  332
331
209
310"
Black Friday Sale - First month of ANY Membership for $49,2025-11-27,Thursday,,,,NJ,,$49,sale,janedo,https://www.instagram.com/p/DRhbk9Vjok6/,high,False,,,,"First month of Basic, Essential, or Ultimate Membership for $49. Basic Membership: 5 Classes a month, Essential Membership: 10 Classes a month, Ultimate Membership: Unlimited Classes! Eligible for New Members Only. Two Month Minimum Commitment in Selected Tier. Promotions and Discounts Cannot be Combined.",,,,['caption'],,https://www.instagram.com/p/DRhbk9Vjok6/,CDN URL - expires after few hours/days,https://www.instagram.com/janedo/,Jane DO,False,0,2025-11-26T14:04:27+00:00,2025-11-28T14:44:31.926964,,"BLACK FRIDAY SALE: Now through 11/30 get the First month of ANY Membership only $49! 

Basic Membership: 5 Classes a month
Essential Membership: 10 Classes a month 
Ultimate Membership: Unlimited Classes!

This is the best time to join as a member... our biggest sale of the year and your sign to start ✨
Our 50-min beat-driven classes blend strength, cardio & flexibility—fun, empowering, and made for every level. Join the most confident community of women and get member perks like exclusive event "
D&I Fitness Turkey Trot 5K,2025-11-27,Thursday,,,South Orange,NJ,Central,,running,bmr_nnj,https://www.instagram.com/p/DRfTMt9kWRC/,high,False,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.2885-15/590403182_18321083083301058_2830321035498596615_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QE_Ov2Hxip3x2hG_2P77TUXoUbpzyz_nq2PBBmoD9L08ZGhTe2Lx0o5eMHhsukFSVQ&_nc_ohc=Bjs5sbNp5IwQ7kNvwEfqGMJ&_nc_gid=pMQ5RK1W5W7j5ZCENauapg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgqGcHvsc39NhxaKKdAlADdPe52X8nVf6ln6rItj089Fg&oe=692E7CE0&_nc_sid=10d13b,,,Thanksgiving morning !!! Fitness before the feast,,,https://runsignup.com/Race/NJ/SouthOrange/DIFitnessTurkeyTrot,"['caption', 'ocr']",3773819449628517442,https://www.instagram.com/p/DRfTMt9kWRC/,CDN URL - expires after few hours/days,https://www.instagram.com/bmr_nnj/,Black Men Run North New Jersey,True,140,2025-11-25T18:12:37+00:00,2025-11-28T15:55:17.607666,,"2025 D&I Fitness Turkey Trot 5K — Thanksgiving morning !!! Fitness before the feast 🦃🔥 We showed up strong last year… now let’s run it back even bigger, BMR !!! Let’s go get it !!! 🏃🏾‍♂️💨🧱

#dandifitness 
https://runsignup.com/Race/NJ/SouthOrange/DIFitnessTurkeyTrot Blac Men
302
FITNESS
Bla-M
ANNUAL
1676
11-27-24
d&i
NOV
28
Sonorary
Mr
11-27-24
Turkey Trot
NOV
2
1676
Blac Men
FLIR
202
2093
Back
ey Tr
090"
Bed Time Stories Turkey Day Food Drive,2025-11-27,Thursday,,Smart Sudz Laundromat,Newark,NJ,North,,food drive,syphdigg_bricknine,https://www.instagram.com/p/DRkRtxkDTVT/,high,False,,,South Orange Ave,Food drive with hot meal & dessert.,,all ages,,['caption'],,https://www.instagram.com/p/DRkRtxkDTVT/,CDN URL - expires after few hours/days,https://www.instagram.com/syphdigg_bricknine/,Simmy Gordon,False,0,2025-11-27T16:35:51+00:00,2025-11-28T14:52:54.336610,single,"Keeping busy at Changing Path’s “Bed Time Stories” Turkey Day Food Drive on South Orange Ave at Smart Sudz Laundromat. S/o to everybody who donated. S/o to the community for passing thru for a delicious hot meal & dessert. Happy Thanksgiving, see y’all next year. 🦃🦃🦃🦃🦃🍗🍗🍗🍗🍗😋😋😋😋😋📚📚📚📚📚🫧🫧🫧🫧🫧🧱🧱🧱🧱🧱🤙🏽🤙🏽🤙🏽🤙🏽🤙🏽 @changing_paths_mentoring @smartsudz @newarkisnow "
GIRLS LOVE R&B & TUNES,2025-11-27,Thursday,19:00,The Vault Lounge,Washington,NJ,,,party,tnmediainc,https://www.instagram.com/p/DRfXfsxEVG1/,high,False,https://scontent-lax7-1.cdninstagram.com/v/t51.2885-15/589047841_18539875693015213_2633399859590433073_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH8JtrdSmcW9bZaj61hnDK2h7Rez-M19Yi3rN-322lpfU2dpE8eCektdOnPBFELco8&_nc_ohc=hhyogSknoX0Q7kNvwEmjRIr&_nc_gid=ogkFUrtJCf13XwQny63x6g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgA8RnB_4JcMuAQHlaZa9D5mpRLjQR9ktNMFs2gTxEFZQ&oe=692E8E58&_nc_sid=10d13b,03:00,221 Washington St.,"Thanksgiving Thursday party with DJ Norie & DJ Naim. Ladies, your first drink is free with RSVP.","DJ Norie, DJ Naim",,www.GirlsLuvRnB.com,"['caption', 'ocr', 'alt_text']",3773838346201158069,https://www.instagram.com/p/DRfXfsxEVG1/,CDN URL - expires after few hours/days,https://www.instagram.com/tnmediainc/,TEAMNORIE,True,247,2025-11-25T18:50:09+00:00,2025-11-28T15:53:00.067055,single,"Thanksgiving Thursday 
GIRLS LOVE R&B & TUNES
🕖 DOORS OPEN 7PM
📍 @thevaultloungenj – 221 Washington St., 
🎧 Sounds by @djnorie @power1051 x @djnaim 
🍸 LADIES – Your FIRST DRINK is FREE with RSVP!
✅ RSVP NOW: www.GirlsLuvRnB.com
📲 INFO: Text “RNB” to 646-481-0264 AFTER
YOU EAT
JE
COME PARTY
THU
NOV
27TH
9PM-3AM
LADIES
YOUR FIRST
DRINK IS FREE
WITH RSVP!
MUSIC BY
DJ NAIM & DJ NORIE
POWER
THANKSGIVING DAY UNTIL 3AM.
221
VAULT
WASHINGTON
ST.
NJ
RSVP NOW: WWW.GIRLSLUVRNB.COM || INFO: TEXT ""RNB"" TO 646-481-0264"
,2025-11-27,Thursday,,,,NJ,,,,myboyvito_,https://www.instagram.com/p/DRkpPDIke_p/,low,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRkpPDIke_p/,CDN URL - expires after few hours/days,https://www.instagram.com/myboyvito_/,Vitos Way,False,0,2025-11-27T20:01:22+00:00,2025-11-28T14:47:22.640494,,All I’m gone say is tonight ‼️‼️‼️ 
,2025-11-27,Thursday,21:00,The Lobby,,NJ,,,party,thelobbynj,https://www.instagram.com/p/DRkfIhSEZeo/,high,False,,03:00,,The Lobby is opening its doors tonight to continue the Thanksgiving festivities.,,,,['caption'],,https://www.instagram.com/p/DRkfIhSEZeo/,CDN URL - expires after few hours/days,https://www.instagram.com/thelobbynj/,The Lobby,False,0,2025-11-27T18:33:06+00:00,2025-11-28T14:52:49.752984,,"Wishing everyone a wonderful Thanksgiving filled with gratitude and good food! 🧡 Once the feast is settled, keep the celebration going with The Lobby Team. We’re opening our doors tonight to continue the festivities. ✨ Open tonight: 9 PM - 3 AM. See you there! "
NFL Games All Day,2025-11-27,Thursday,,Xperience Kitchen & Cocktails,,NJ,,,sports viewing,xperiencenj,https://www.instagram.com/p/DRfcWfGkb-H/,high,False,,,,Catch every game while enjoying the Thanksgiving feast.,,,,['caption'],,https://www.instagram.com/p/DRfcWfGkb-H/,CDN URL - expires after few hours/days,https://www.instagram.com/xperiencenj/,Xperience Kitchen & Cocktails,False,0,2025-11-25T19:51:40+00:00,2025-11-28T14:54:15.318845,single,"🍁 Thanksgiving at Xperience 🍁
This year, skip the stress and let Xperience cook for you! We’re celebrating BIG — luxury vibes, amazing food, and unforgettable memories.

🦃 Turkey Feast Done Right
From roasted turkey breast & leg to whole roasted chicken, handmade stuffing, cranberry chutney, cornbread, chargrilled corn, string beans, whipped potatoes & more — your holiday dinner is SET.

⏰ OPEN at 12 Noon
Bring your family and enjoy a warm, modern, luxury Thanksgiving.

🏈 NFL Games All Day
Catch "
Thanksgiving Night Party,2025-11-27,Thursday,20:00,The Lobby,,NJ,,Free,party,thelobbynj,https://www.instagram.com/p/DRkg-I9EbDJ/,high,False,,,,Thanksgiving night party with DJ Ralphie Mercado & DJ TS.,DJ Ralphie Mercado & DJ TS,,,['caption'],,https://www.instagram.com/p/DRkg-I9EbDJ/,CDN URL - expires after few hours/days,https://www.instagram.com/thelobbynj/,The Lobby,False,0,2025-11-27T18:49:09+00:00,2025-11-28T14:52:47.150728,,"Done with family dinner? Ready to turn up? 🍽️➡️🎉

Make LOBBY your official Thanksgiving night move. We are celebrating all night long with DJ Ralphie Mercado & DJ TS on the decks.

✨ No cover charge. No excuses. EVERYONE FREE ALL NIGHT. ✨

Doors open at 8PM. Let’s make this a Thanksgiving to remember! 🙏 "
2-Hour Bay Bundle,2025-11-27,,,Birdies & Lattes,,NJ,,,bundle,birdieslattes,https://www.instagram.com/p/DRhiAvwDjtW/,high,False,https://scontent-mia3-2.cdninstagram.com/v/t51.2885-15/589186561_17919573795198583_3640205766119239643_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QG99F121LZcQu-a7UidCWiCo4oymHInOw9JPJMmsdafmvnNYYaY8jcUBXGfCyIPYY6nSxCWhbTWG0o8NhGXjHiB&_nc_ohc=6ujV_9tcovwQ7kNvwGn6H3N&_nc_gid=mRGDXx8Rrc8EcNYcYvrOTA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afh7SfVXVLMfkDkqQ1CshwtFGYgH0bFoLRBcScnib8PVug&oe=692E8A4A&_nc_sid=10d13b,,,Redeem our bundle through Nov 30 and get a FREE Birdie Bite when you use both hours this week. AVAILABLE ONLINE ONLY. The perfect way to plan your holiday weekend at Birdies & Lattes.,,,,['caption'],3774447547566668630,https://www.instagram.com/p/DRhiAvwDjtW/,CDN URL - expires after few hours/days,https://www.instagram.com/birdieslattes/,Birdies & Lattes,True,140,2025-11-26T15:00:32+00:00,2025-11-28T15:50:28.527857,,"🎉 Thanksgiving Giveaway 🎉

👇 HOW TO ENTER: Tag 3 friends below + follow @birdieslattes Repost this to your story for an extra entry!
🏆 Prize: $100 gift card + 2-hour golf bay bundle
Giveaway Ends: 12/1 at 11:59pm EST

✨Happening RIGHT NOW:
• Boutique Sale: 20% off select items (Nov 28–Dec 1) + 10% extra with a bay reservation. AVAILABLE IN STORE ONLY.
• 2-Hour Bay Bundle: AVAILABLE ONLINE ONLY. Redeem our bundle through Nov 30 and get a FREE Birdie Bite when you use both hours this week 🍽️ The p BIRDIES
ATTE
Thanksgiving
Giveaway
WIN A $100 GIFT CARD + A 2-HOUR
GOLF BAY BUNDLE
SWIPE TO SEE ALL THAT'S HAPPENING
AT BIRDIES THIS WEEKEND"
Forever Up Release,2025-11-27,Thursday,,,,,,,release,jailynnmusic,https://www.instagram.com/p/DRimq6xjIQv/,high,False,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/588142225_18498182296072375_2695584661671067214_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QG6qY49sPR7fAv2p-EK7r_5nFVvl9cpxqX5GT-yR4sISz65szndsS2p93zEyGtQwFM&_nc_ohc=L_3ed1tLn18Q7kNvwFQJqLd&_nc_gid=_uobswhCaM3UVTx7Z2UukQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhIcDaBYA16r76M_yHq1zcoNb2lXcia0mEKhEqFvkx06Q&oe=692E858E&_nc_sid=10d13b,,,New music release,Jai Lynn,,link in bio,['caption'],3774749512783660079,https://www.instagram.com/p/DRimq6xjIQv/,CDN URL - expires after few hours/days,https://www.instagram.com/jailynnmusic/,Jai Lynn,True,58,2025-11-27T01:00:00+00:00,2025-11-28T15:51:15.212675,,"“Forever Up” drops on Thanksgiving 🦃 if you want to presave link in bio💙

#christianrapper #christianrap #christianinspiration #christianity #jesuschrist  #christianmusic Tomorrows Thanksgiving Twin but....
KIA
Wolf
BIBTE
НОГА
TS"
Open Mic Brunch & Celebration of Life,2025-11-27,Thursday,,La Chula NJ,,NJ,,,open-mic,vibewithceejay,https://www.instagram.com/p/DRVq9PaCS-t/,high,False,,,,"Open Mic event accepting donations for canned goods, clothes, non perishable items and also pet supplies for local shelters and organizations. All acts welcome: poets, singers, rappers, comedians, instrumentalists and more.",,,,['caption'],,https://www.instagram.com/p/DRVq9PaCS-t/,CDN URL - expires after few hours/days,https://www.instagram.com/vibewithceejay/,CeeJay The Legend,False,0,2025-11-22T01:43:45+00:00,2025-11-28T14:47:14.774133,single,"THANKSLIVING🦃🙏🏼🎤🎶❤️‍🔥🌮🥂

A Open Mic Brunch & Celebration of Life🎤🌮🙌🏽🤎🧡

@vibezonely Is blessed to be Giving back to the community with this one🙏🏼❤️‍🔥🙌🏽 

Accepting Donations for canned goods, clothes, non perishable items and also pet supplies for local shelters and organizations🙏🏼❤️🖤👏🏽

Located at @la.chulanj 🤠🌮🇲🇽🍸 

Hosted by @vibewithceejay 😌👌🏽

All Acts Welcome to bless the stage including poets, singers, rappers, comedians, instrumentalists and more👏🏽🎶

We Vibing🎶👌🏽 We Eating Good🌮 

We Cel "
game night,2025-11-27,Thursday,,Eko Atlantic restaurant,Newark,NJ,North,,game night,ekoatlanticrestaurant,https://www.instagram.com/p/DRfIX-HDoV-/,high,True,,,"42 Commerce St, Newark, NJ 07102",,@vibeandplaythursdays,,,['caption'],,https://www.instagram.com/p/DRfIX-HDoV-/,CDN URL - expires after few hours/days,https://www.instagram.com/ekoatlanticrestaurant/,Eko Atlantic restaurant,False,0,2025-11-25T16:40:38+00:00,2025-11-28T14:47:11.482750,weekly,"Drop a fire 🔥 emoji if you love eko
Pretty girls love eko

Weekly event 

Wednesday- @afrobeatweds 

Thursday game night @vibeandplaythursdays 

Friday R&B @rnbfridaysnj 

📍42 Commerce St, Newark, NJ 07102
  #ekoatlanticrestaurant #ekoatlantic #ekoatlanticrestaurant #loungue  #restaurant #njrestaurants #nigeiranfood #nigerianrestaurant #newjerseyrestaurant #hookah #hookahloungenj #hookahrestaurant #nigeriancuisine #funnyvideos #explore #explotepage #thingstodoinnj #byob #egusisoup #jellofrice #g "
Black Friday Shopping,2025-11-27,,,,,,,,shopping,giulianaava,https://www.instagram.com/p/DRffmJrD10K/,medium,False,,,,30% off sitewide with code GIULIANA. Happy Black Friday shopping.,,,,['caption'],,https://www.instagram.com/p/DRffmJrD10K/,CDN URL - expires after few hours/days,https://www.instagram.com/giulianaava/,G🐐,False,0,2025-11-25T20:00:00+00:00,2025-11-28T14:52:45.825113,,"30% off sitewide STARTS NOW with code GIULIANA
Happy Black Friday shopping 🤎 11/25-12/2!
@youngla @younglaforher "
D&I Fitness Turkey Trot 5K,2025-11-27,Thursday,,,South Orange,NJ,North,,race,bmr_nnj,https://www.instagram.com/p/DRfTMt9kWRC/,high,False,,,,Thanksgiving morning 5K. Fitness before the feast.,,,https://runsignup.com/Race/NJ/SouthOrange/DIFitnessTurkeyTrot,['caption'],,https://www.instagram.com/p/DRfTMt9kWRC/,CDN URL - expires after few hours/days,https://www.instagram.com/bmr_nnj/,Black Men Run North New Jersey,False,0,2025-11-25T18:12:37+00:00,2025-11-28T14:48:02.510452,single,"2025 D&I Fitness Turkey Trot 5K — Thanksgiving morning !!! Fitness before the feast 🦃🔥 We showed up strong last year… now let’s run it back even bigger, BMR !!! Let’s go get it !!! 🏃🏾‍♂️💨🧱

#dandifitness 
https://runsignup.com/Race/NJ/SouthOrange/DIFitnessTurkeyTrot "
Thanksgiving Dinner Afterparty,2025-11-27,Thursday,20:00,Lobby,Elizabeth,NJ,Central,FREE,party,thelobbynj,https://www.instagram.com/p/DRiD80QDbCm/,high,False,,,821 Spring St,,@ralphiemercado x @djtsnj,,,['caption'],,https://www.instagram.com/p/DRiD80QDbCm/,CDN URL - expires after few hours/days,https://www.instagram.com/thelobbynj/,The Lobby,False,0,2025-11-26T19:58:06+00:00,2025-11-28T14:52:34.062681,,"THE BIGGEST THANKSGIVING LINEUP IS HERE! 🦃🔥 We’re taking over the week with TWO massive nights at Lobby. No work, no school, no excuses! 🍾

🗓 WED 11.26: TGE Celebration 🔊 @iamdjcarlitos x @thedjbeatboy 🎟️ Everyone FREE // Open till 3AM

🗓 THUR 11.27: Thanksgiving Dinner Afterparty 🔊 @ralphiemercado x @djtsnj 🎟️ Everyone FREE All Night // Doors open 8PM

📍 Lobby - 821 Spring St, Elizabeth NJ Tell a friend to tell a friend. We are making movies this week! 🎥✨ "
