event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
School Teacher on Education Funding,2026-04-27,,,,,Hear a school teacher discuss the important issue of education funding!,discussion,Listen to a school teacher explaining threats to education funding.,,,0.8,False,lifeingardenstate,https://www.instagram.com/p/DXokocGEdgs/,https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-15/683465455_18024343853821150_6955760080740577893_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFh1_wTcmc4bsE26ZbANeMpDoRee_Nxkd2XksX9rYNZvm5w4LGfbfozfXUemp6wC2A&_nc_ohc=YGOGQSixmD0Q7kNvwGehaJp&_nc_gid=6Kq0ukgv3WLH1pO2L1rxcw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0x6WYkLD_aQIAyjRiYplFrnLg2P4dwIA3lpTMUTi0LLA&oe=69F5D14F&_nc_sid=10d13b,https://www.instagram.com/p/DXokocGEdgs/,https://www.instagram.com/lifeingardenstate/,Life in the Garden State,3884515787227125804,False,False
The Silver Ball,2026-04-24,,The Silver Ball,Asbury Park,Central,Discover the best boardwalk food at The Silver Ball in Asbury Park!,Food & Drink,The best boardwalk food is at The Silver Ball in Asbury Park.,,,0.9,False,lifeingardenstate,https://www.instagram.com/p/DXg2NHLihIf/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/672339625_18023931860821150_7583654915334242125_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gG60_ywwuY_ELgwThHx3158sTDj7KnjBRtTWr1BfLFWhSjH5Cc0WVO7dOCp4ymYbOs&_nc_ohc=6LpvvSUy5hYQ7kNvwEJTKUf&_nc_gid=8hCGOIweETIoGfLtbzvvsA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DTVmYC0g5Wps8lFMdGOxFnEhnhOoZmG-4eCce380qgQ&oe=69F5D3E0&_nc_sid=10d13b,https://www.instagram.com/p/DXg2NHLihIf/,https://www.instagram.com/lifeingardenstate/,Life in the Garden State,3882341274367955487,True,False
Mother's Day Dinner,2026-05-10,4:00 PM,Mamajuana Cafe Woodbridge,Woodbridge,Central,Celebrate Mom with a special prefix menu dinner at Mamajuana Cafe Woodbridge!,Special Event,Mother's Day Dinner with a prefix menu. Serving from 4 PM to midnight.,,,1.0,False,mamajuanacafewoodbridgenj,https://www.instagram.com/p/DXpVPBCjcT3/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/684156056_18311047591279772_3148301089045832194_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gEUN1u3wl-idmIK9Z0S4btVFYapgkZl5Av6g4OImpV0sowhC_GLj5PcX3skZTXgwg0&_nc_ohc=Kg-DDOvRMMoQ7kNvwG8tGR0&_nc_gid=K1BTZQr_inEkMStplQ8e2A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3ZfGpVEfCcEo9X5ZZ8ssBrKFZ8ZuCuNLfBZId_8GALZQ&oe=69F5B5D4&_nc_sid=10d13b,https://www.instagram.com/p/DXpVPBCjcT3/,https://www.instagram.com/mamajuanacafewoodbridgenj/,Mamajuana Cafe Woodbridge,3884729544469234935,True,False
Mother's Day Brunch,2026-05-10,11:00 AM,Mamajuana Cafe Woodbridge,Woodbridge,Central,Celebrate Mom with an all-you-can-eat buffet and great vibes!,Brunch,"All You Can Eat Buffet, 2 Hours Unlimited. Celebrate Mom with Good Food & Great Vibes. RSVP: 732-874-5273.",,,0.9,False,mamajuanacafewoodbridgenj,https://www.instagram.com/p/DXpVNaJjRIj/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/684219993_18311047564279772_3377879612187354850_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gEUSJ7WVK8S_SGeY9BGa6XqFjrR7i64wQDk_e-v82HUEbehbkfnsgtnN8ea0a5BJl0&_nc_ohc=MZUjnWQS1jUQ7kNvwEX5htx&_nc_gid=CZElYwDRSf9ZKdWnNNQD4g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0VCa9jn0lNvoD5gUB1pOrvwqFvaoQ0liirs-oN6wIiBQ&oe=69F5DCC8&_nc_sid=10d13b,https://www.instagram.com/p/DXpVNaJjRIj/,https://www.instagram.com/mamajuanacafewoodbridgenj/,Mamajuana Cafe Woodbridge,3884729433991221795,True,False
MJ Biopic,2026-04-24,,"New York, New York",New York,,Get ready for the MJ Biopic!,movie,Going to see the MJ biopic.,,,0.8,False,lotso.44,https://www.instagram.com/p/DXh-DbQEYdn/,https://scontent-iad3-2.cdninstagram.com/v/t51.71878-15/671826141_26781747414847031_849428290802770278_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHtBq4w-v2NHMT_4Irfpy41COlyD1C8lXPUyuPFExSsesUKhIDeEaN8aDQ4rCAmOcY&_nc_ohc=CCzr0zXVdi8Q7kNvwHfxeM1&_nc_gid=JvtDOj5EyW38aTMLdxPTbw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3VL5FsjzF1aqVJdL-AjwNyo95pgG8jkECzZLONo6eZyA&oe=69F5B6BE&_nc_sid=10d13b,https://www.instagram.com/p/DXh-DbQEYdn/,https://www.instagram.com/lotso.44/,Jay Mendez,3882657268072810343,True,False
LATINO SHOW CROSSOVER,2026-05-02,,Mamajuana Cafe Woodbridge,Iselin,Central,Get ready for a vibrant LATINO SHOW CROSSOVER!,show,LATINO SHOW CROSSOVER,,,0.9,False,mamajuanacafewoodbridgenj,https://www.instagram.com/p/DXo639wDaA5/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/683610488_18311023180279772_6363945383000213062_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gEVIg2RqKQjCdJylMQ-SBaU8Z8KnefNhDK4Zo76Hd9MeJdiUa742mMr9ygN2b34BGQ&_nc_ohc=ic353jkAiaYQ7kNvwHo7KG_&_nc_gid=pash-IQS83sPwl84lHmttg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3DjRmueD1lq247Am1lFmpeyUBaqfpJeH-1jvkpnd9lwg&oe=69F5C1FA&_nc_sid=10d13b,https://www.instagram.com/p/DXo639wDaA5/,https://www.instagram.com/mamajuanacafewoodbridgenj/,Mamajuana Cafe Woodbridge,3884613611180367929,True,False
"Chaki Bley ""Una Chica Good""",2026-04-24,10:00 PM,Lotus,Passaic,North,Get ready for the biggest chipeo with special guest Chaki Bley!,Concert,"THE PARTY MUST GO ON 🚨🔥 SPECIAL GUEST CHAKI BLEY WILL BE ON THE ROOFTOP. KLK mi gente 🇩🇴 We’re throwing the BIGGEST CHIPEO on the rooftop — this one is for the culture! 🍽️ Dominican food on deck 🍾 Bottle specials all night 🔊 Neveritas on the roof 2 FOR $400 DON JULIO BEFORE 11PM 🎧 Sounds by: @cueheat @cozyboysway_ _ @djgordo.mix @ar_dakid @iamdjlasko 📍 822 Main Ave, Passaic NJ ⚠️ EARLY ARRIVAL HIGHLY RECOMMENDED — THIS WILL SELL",Chaki Bley,Tickets from Arlene MC event will be honored at the door,1,False,ar_dakid,https://www.instagram.com/p/DXfJRJujJkK/,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/674439927_17905585998405989_3299302874349018253_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHln5b38tKWmbb-fJA8jWJCpb7Z3Ev2amr75e3sbNY-J8mQBfNB4ZhTxMdqZs9kCKY&_nc_ohc=xfaqbMx7hnkQ7kNvwHTV0DJ&_nc_gid=xIY7APUqQK3M14xXpsT37A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0iew1uD5zgvyiog_0JlkdcRKpmLrOB1A3jWXyNi6HwiA&oe=69F5CAA8&_nc_sid=10d13b,https://www.instagram.com/p/DXfJRJujJkK/,https://www.instagram.com/ar_dakid/,A-R🧍🏻‍♂️,3881862164911003914,True,False
HHS Class of 2016 Reunion,2026-08-01,7:00 PM,Lotus Rooftop,Passaic,North,"HHS Class of 2016, get ready to party! Your 10-year reunion is happening August 1st with an open bar and music.",Reunion,"10 Year Reunion Celebration for HHS Class of 2016. Reconnect, reminisce, and party with classmates. Includes finger food, 2-hour open bar, and music. Bottle service deals available. 420 friendly venue.","DJ Covy, DJ Soreal, DJ King Keith",$75,0.9,False,classof2016__reunioncomets,https://www.instagram.com/p/DXnVMNADdsb/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/682830679_17856852801650992_6722121223304079750_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gGaVwVlvplyEJohumcjdiix-8z5D8tZizHohG4tlPMJxkyyV8R_3ZiGZBFAkEseoLzlaIUS-wS2INNPNcNaOevG&_nc_ohc=25Ns4GbN9ecQ7kNvwEVLIc2&_nc_gid=1juE_ZjrYbKCBOVHzp1AKA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0xtti4jxFELHODJpAXcrM7M4fH15nFLZXjC1VYM48x5A&oe=69F5B191&_nc_sid=10d13b,https://www.instagram.com/p/DXnVMNADdsb/,https://www.instagram.com/classof2016__reunioncomets/,Class of 2016 High School Reunion Hackensack,3884166401200347931,True,False
Mother's Day RnB Day Party,2026-05-10,4:00 PM,LotusRooftop,Passaic,North,Celebrate Mother's Day with a vibrant RnB Day Party featuring live music!,Party,"Mother's Day RnB Day Party with live performance by Pleasure P and music by @djtmoody, @deejayyounga, @itsdjswiggs, @aintnodjt4real, @djcovy.",Pleasure P,,0.9,False,tommyhoops2,https://www.instagram.com/p/DXo65KIADaY/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/683470985_18593616775029698_3802277268559711612_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gGfjt5hAtvU13ZgqXVweIAxT-5dMu61IAVhNWEd5JmCVSEWauEZTbummBNAu4nF7VU&_nc_ohc=faU_xb-W5f0Q7kNvwEKPe7E&_nc_gid=FqoGne_SCQnQw4On3Q5nOA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2hP5Vqej3Rbga0doVb2R-6q9GIY_07Xo8oUjJfC_Akqw&oe=69F5C80D&_nc_sid=10d13b,https://www.instagram.com/p/DXo65KIADaY/,https://www.instagram.com/tommyhoops2/,Tommy Brown,3884613693186520728,True,False
Memorial Day Weekend Kickoff,2026-05-23,12:00 PM,Marina Grille,Belmar,Central,Get ready for summer! Celebrate Memorial Day Weekend at Marina Grille!,Holiday,Official start of summer and Memorial Day Weekend celebration.,,,0.8,False,marinagrille.nj,https://www.instagram.com/p/DXPNr8Nl7XA/,https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-15/670418871_18176001772402341_8459021302114995604_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFPpU9MAfr9HuSU88ttvqoMC2im4jdTrkAf9UVGFQ1vpdrxaDcfwExaCkzr5XyLPF0&_nc_ohc=2eVmVqffod0Q7kNvwHgTKhX&_nc_gid=Wb70DhO3rI-OC2HhtJc2Pw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0UIxBLmklFw1G2SUJ4qHdyi9C0lUAcTHNjpC-K2B53qg&oe=69F5C0D3&_nc_sid=10d13b,https://www.instagram.com/p/DXPNr8Nl7XA/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3877377998383986112,True,False
Spring Specials,2026-04-24,,Marina Grille,Belmar,Central,"Savor our delicious Spring Specials, available now!",Food Special,Spring Specials are on the menu.,,,0.9,False,marinagrille.nj,https://www.instagram.com/p/DXhP91lF21u/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/681438590_18176776843402341_2306497683006340496_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF9BvYMFCIWNq-uUzxwAP-L1ufHzxHwBq26arYl292uCYyzyvF6FXAHj0MZa6_lX4k&_nc_ohc=sElDyLhqiygQ7kNvwGD7ahc&_nc_gid=0ohGdAnhaxoBlha4bNd2IA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1OWm6yDWbKFvG5ksXN9oA-QTdeXLrGOoA5Mt-pApIBWA&oe=69F5CE96&_nc_sid=10d13b,https://www.instagram.com/p/DXhP91lF21u/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3882454573886434670,True,False
Happy Hour,2026-04-24,1:00 PM,Marina Grille,Belmar,Central,Enjoy happy hour from 1-5 PM at the bar this weekend!,Happy Hour,Happy hour is running Friday until 6 PM/all weekend long from 1–5 PM at the bar.,,,0.9,False,marinagrille.nj,https://www.instagram.com/p/DXhP91lF21u/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/681438590_18176776843402341_2306497683006340496_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF9BvYMFCIWNq-uUzxwAP-L1ufHzxHwBq26arYl292uCYyzyvF6FXAHj0MZa6_lX4k&_nc_ohc=sElDyLhqiygQ7kNvwGD7ahc&_nc_gid=0ohGdAnhaxoBlha4bNd2IA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1OWm6yDWbKFvG5ksXN9oA-QTdeXLrGOoA5Mt-pApIBWA&oe=69F5CE96&_nc_sid=10d13b,https://www.instagram.com/p/DXhP91lF21u/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3882454573886434670,True,False
Happy Hour,2026-04-25,1:00 PM,Marina Grille,Belmar,Central,Enjoy happy hour from 1-5 PM at the bar this weekend!,Happy Hour,Happy hour is running Friday until 6 PM/all weekend long from 1–5 PM at the bar.,,,0.9,False,marinagrille.nj,https://www.instagram.com/p/DXhP91lF21u/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/681438590_18176776843402341_2306497683006340496_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF9BvYMFCIWNq-uUzxwAP-L1ufHzxHwBq26arYl292uCYyzyvF6FXAHj0MZa6_lX4k&_nc_ohc=sElDyLhqiygQ7kNvwGD7ahc&_nc_gid=0ohGdAnhaxoBlha4bNd2IA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1OWm6yDWbKFvG5ksXN9oA-QTdeXLrGOoA5Mt-pApIBWA&oe=69F5CE96&_nc_sid=10d13b,https://www.instagram.com/p/DXhP91lF21u/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3882454573886434670,True,False
Happy Hour,2026-04-26,1:00 PM,Marina Grille,Belmar,Central,Enjoy happy hour from 1-5 PM at the bar this weekend!,Happy Hour,Happy hour is running Friday until 6 PM/all weekend long from 1–5 PM at the bar.,,,0.9,False,marinagrille.nj,https://www.instagram.com/p/DXhP91lF21u/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/681438590_18176776843402341_2306497683006340496_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF9BvYMFCIWNq-uUzxwAP-L1ufHzxHwBq26arYl292uCYyzyvF6FXAHj0MZa6_lX4k&_nc_ohc=sElDyLhqiygQ7kNvwGD7ahc&_nc_gid=0ohGdAnhaxoBlha4bNd2IA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1OWm6yDWbKFvG5ksXN9oA-QTdeXLrGOoA5Mt-pApIBWA&oe=69F5CE96&_nc_sid=10d13b,https://www.instagram.com/p/DXhP91lF21u/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3882454573886434670,True,False
Friend Zone Live Music,2026-04-24,8:00 PM,Marina Grille,Belmar,Central,Catch Friend Zone live on Friday night!,Live Music,Live music by Friend Zone.,Friend Zone,,0.9,False,marinagrille.nj,https://www.instagram.com/p/DXhP91lF21u/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/681438590_18176776843402341_2306497683006340496_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF9BvYMFCIWNq-uUzxwAP-L1ufHzxHwBq26arYl292uCYyzyvF6FXAHj0MZa6_lX4k&_nc_ohc=sElDyLhqiygQ7kNvwGD7ahc&_nc_gid=0ohGdAnhaxoBlha4bNd2IA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1OWm6yDWbKFvG5ksXN9oA-QTdeXLrGOoA5Mt-pApIBWA&oe=69F5CE96&_nc_sid=10d13b,https://www.instagram.com/p/DXhP91lF21u/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3882454573886434670,True,False
After The Reign Live Music,2026-04-25,8:00 PM,Marina Grille,Belmar,Central,Don't miss After The Reign performing live on Saturday!,Live Music,Live music by After The Reign.,After The Reign,,0.9,False,marinagrille.nj,https://www.instagram.com/p/DXhP91lF21u/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/681438590_18176776843402341_2306497683006340496_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF9BvYMFCIWNq-uUzxwAP-L1ufHzxHwBq26arYl292uCYyzyvF6FXAHj0MZa6_lX4k&_nc_ohc=sElDyLhqiygQ7kNvwGD7ahc&_nc_gid=0ohGdAnhaxoBlha4bNd2IA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1OWm6yDWbKFvG5ksXN9oA-QTdeXLrGOoA5Mt-pApIBWA&oe=69F5CE96&_nc_sid=10d13b,https://www.instagram.com/p/DXhP91lF21u/,https://www.instagram.com/marinagrille.nj/,Marina Grille,3882454573886434670,True,False
A Night of Lovers,2026-04-17,7:00 PM,,New Jersey,Central,Experience a night of romance and good vibes in New Jersey!,Nightlife,One night. Three spots. Three completely different vibes. Same energy across the board 🔥 This is the first of many.,,,0.8,False,centralgroupevents,https://www.instagram.com/p/DXkFFZ2gcPV/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/662593009_1844322879578662_17194505555371011_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gHzzQ6MvhppVBmKGY9m1jDx4CCLukMNvxdWYzcb38GC6sv1dUS5dzZFt_7shefLfCpN8sHGl9kV95c_E937BcC9&_nc_ohc=bFMHBcFUtE0Q7kNvwGjSFkk&_nc_gid=0QeMjzRtwxjZD6IH8mK3og&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2ZoweilSDJMVHE1Ntapqp2D92ySfpsVKttiGZVo8gfuw&oe=69F5C4F7&_nc_sid=10d13b,https://www.instagram.com/p/DXkFFZ2gcPV/,https://www.instagram.com/centralgroupevents/,CGE,3883251140288168917,True,False
Jersey City Marathon,2026-04-24,,Jersey City Marathon,Jersey City,North,Hit the ground running at the Jersey City Marathon!,Marathon,"James Harden in the 4th. Running a marathon. Chip Time 3:39:39, Pace 8:23, Gun Time 3:41:22. Overall 1237 of 3111. M20-24 99 of 237. Results provided by Leone Timing.",,,0.9,False,loprete_john,https://www.instagram.com/p/DXhDcOKDVZi/,https://scontent-mia3-2.cdninstagram.com/v/t51.82787-15/681175104_18586635346061573_6603724671311153903_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHtMwktwc-zX1KoIcMC_yj2VSaz8q0tfmTWjRQvveu_ZhEk8k8hxQJLZWFYhrOMCqU&_nc_ohc=adMZEbTSjX0Q7kNvwHba2eC&_nc_gid=zsNqWK-nNnMrl_Ghkc1ffA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0YeTu8A8Omkg0xbAajqlVF7mQKmhkjx-lzv3f-c6_vGw&oe=69F5BA20&_nc_sid=10d13b,https://www.instagram.com/p/DXhDcOKDVZi/,https://www.instagram.com/loprete_john/,John Loprete,3882399487255991906,True,False
BADDIES Take Over Lotus Birthday Bash,2026-05-22,9:00 PM,LotusRooftop,Passaic,North,Get ready for a star-studded birthday bash as BADDIES take over Lotus Rooftop!,Party,"Celebrating BIG with the Official Birthday Bash with @tesehki and @hotboymula in the building. Music by Big Ock, WahBubble, T Moody, and Sarcastic.","['Big Ock', 'WahBubble', 'T Moody', 'Sarcastic', 'Tesehki', 'Hotboy Mula']",,1.0,False,lotusrooftopnj,https://www.instagram.com/p/DXprcJ4AN6E/,https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/684246561_17980536135006699_3930496370769089903_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHNi066900SMSALs89zs9FtWb2NDj47qIgr0Q2HnK5ozNZJiiDvL1ns2Fm9y52QsRg&_nc_ohc=YP_4P7PM5hAQ7kNvwHF6cJF&_nc_gid=UFPaZOMdPRulWoHzX-yDPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0QxspO6nLTn2vzdf1OP-4LdVLQHzoVoRpyLoaI-vDNdA&oe=69F5AEF3&_nc_sid=10d13b,https://www.instagram.com/p/DXprcJ4AN6E/,https://www.instagram.com/lotusrooftopnj/,Lotus 🪷,3884827204332347012,True,False
Taco Tuesday,2026-04-21,,Made in Miami Bar & Bistro,Clifton,North,"No excuses, it's Taco Tuesday!",Food & Drink,Taco Tuesday - no excuses,,,1.0,True,madeinmiami.nj,https://www.instagram.com/p/DXXIbeljuHX/,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/672347502_2058421438038279_6139670625872931125_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFmxtbRmkvi6Yjr-qMbBkwP5dBm2JMBdGcY4GCHv9qOSIvlaX-qtTGQF6AyJBBZW3M&_nc_ohc=YTh27UPzGHkQ7kNvwGhnlFn&_nc_gid=i6KGKyz2y8AoXiH1e5XMvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3aj4h2q4FtNgAgLFL0saDjvPg1aMPeGZ1TGZal-_tlWA&oe=69F5D1C5&_nc_sid=10d13b,https://www.instagram.com/p/DXXIbeljuHX/,https://www.instagram.com/madeinmiami.nj/,Made in Miami Bar & Bistro,3879606676643307991,True,False
Comedy Night Wednesday,2026-04-22,,Made in Miami Bar & Bistro,Clifton,North,Don't miss this hilarious lineup on Comedy Night Wednesday!,Comedy,Comedy Night Wednesday - don’t miss this lineup,,,1.0,True,madeinmiami.nj,https://www.instagram.com/p/DXXIbeljuHX/,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/672347502_2058421438038279_6139670625872931125_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFmxtbRmkvi6Yjr-qMbBkwP5dBm2JMBdGcY4GCHv9qOSIvlaX-qtTGQF6AyJBBZW3M&_nc_ohc=YTh27UPzGHkQ7kNvwGhnlFn&_nc_gid=i6KGKyz2y8AoXiH1e5XMvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3aj4h2q4FtNgAgLFL0saDjvPg1aMPeGZ1TGZal-_tlWA&oe=69F5D1C5&_nc_sid=10d13b,https://www.instagram.com/p/DXXIbeljuHX/,https://www.instagram.com/madeinmiami.nj/,Made in Miami Bar & Bistro,3879606676643307991,True,False
Sip & Paint: R&B Edition,2026-04-23,,Made in Miami Bar & Bistro,Clifton,North,"Paint, sip, and vibe at our R&B Sip & Paint night!",Art,"Sip & Paint: R&B Edition - paint, sip, vibe",,,1.0,True,madeinmiami.nj,https://www.instagram.com/p/DXXIbeljuHX/,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/672347502_2058421438038279_6139670625872931125_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFmxtbRmkvi6Yjr-qMbBkwP5dBm2JMBdGcY4GCHv9qOSIvlaX-qtTGQF6AyJBBZW3M&_nc_ohc=YTh27UPzGHkQ7kNvwGhnlFn&_nc_gid=i6KGKyz2y8AoXiH1e5XMvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3aj4h2q4FtNgAgLFL0saDjvPg1aMPeGZ1TGZal-_tlWA&oe=69F5D1C5&_nc_sid=10d13b,https://www.instagram.com/p/DXXIbeljuHX/,https://www.instagram.com/madeinmiami.nj/,Made in Miami Bar & Bistro,3879606676643307991,True,False
Weekend Brunch,2026-04-25,,Made in Miami Bar & Bistro,Clifton,North,Get ready for a wild time at our Weekend Brunch!,Food & Drink,Weekend Brunch (Sat & Sun) - where it gets out of control,,,1.0,True,madeinmiami.nj,https://www.instagram.com/p/DXXIbeljuHX/,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/672347502_2058421438038279_6139670625872931125_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFmxtbRmkvi6Yjr-qMbBkwP5dBm2JMBdGcY4GCHv9qOSIvlaX-qtTGQF6AyJBBZW3M&_nc_ohc=YTh27UPzGHkQ7kNvwGhnlFn&_nc_gid=i6KGKyz2y8AoXiH1e5XMvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3aj4h2q4FtNgAgLFL0saDjvPg1aMPeGZ1TGZal-_tlWA&oe=69F5D1C5&_nc_sid=10d13b,https://www.instagram.com/p/DXXIbeljuHX/,https://www.instagram.com/madeinmiami.nj/,Made in Miami Bar & Bistro,3879606676643307991,True,False
