INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
KINNECTNJ,LADIES NIGHT: GALENTINE'S DAY EDITION,2026-02-13,6:00 PM,BRIVADO CIGARS,ORANGE,NORTH,"LADIES, IT'S YOUR NIGHT! JOIN THE GALENTINE'S EDITION LADIES NIGHT!",https://www.instagram.com/p/DUtaWJXAUxb/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/629578102_17965070829019185_3317441370645897291_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEY61o115QMz-RDYkd5Q0gErPz3EMXA7ALIkwF8SfBrnJ3ykQZi3ngencvZ6hSh-4U&_nc_ohc=AVkWlWnerQcQ7kNvwE8JWEx&_nc_gid=CpILQq2FL0q2W-sVGSlFYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuZyNhTO94G3LK8dCl21VTJRhAyphle1DD7x6zDJ5sDbA&oe=699CF0C6&_nc_sid=10d13b,https://www.instagram.com/p/DUtaWJXAUxb/,https://www.instagram.com/kinnectnj/,LADIES NIGHT,KINNECT NJ,GALENTINE'S DAY EDITION,,,1,3831834729049574491,True,True,2026-02-19 15:11:45
KINNECTNJ,RED DOOR SPEAKEASY FRIDAYS,2026-02-13,8:00 PM,VENTANA'S,FORT LEE,NORTH,STEP INTO THE MYSTERY OF RED DOOR SPEAKEASY THIS FRIDAY!,https://www.instagram.com/p/DUtaWJXAUxb/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/629578102_17965070829019185_3317441370645897291_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEY61o115QMz-RDYkd5Q0gErPz3EMXA7ALIkwF8SfBrnJ3ykQZi3ngencvZ6hSh-4U&_nc_ohc=AVkWlWnerQcQ7kNvwE8JWEx&_nc_gid=CpILQq2FL0q2W-sVGSlFYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuZyNhTO94G3LK8dCl21VTJRhAyphle1DD7x6zDJ5sDbA&oe=699CF0C6&_nc_sid=10d13b,https://www.instagram.com/p/DUtaWJXAUxb/,https://www.instagram.com/kinnectnj/,PARTY,KINNECT NJ,,,,1,3831834729049574491,True,True,2026-02-19 15:11:45
KINNECTNJ,JAZZY FRIDAYS: LIVE JAZZ,2026-02-13,6:00 PM,BLACK OYSTER CO.,NEWARK,NORTH,GROOVE TO LIVE JAZZ EVERY FRIDAY AT BLACK OYSTER CO.!,https://www.instagram.com/p/DUtaWJXAUxb/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/629578102_17965070829019185_3317441370645897291_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEY61o115QMz-RDYkd5Q0gErPz3EMXA7ALIkwF8SfBrnJ3ykQZi3ngencvZ6hSh-4U&_nc_ohc=AVkWlWnerQcQ7kNvwE8JWEx&_nc_gid=CpILQq2FL0q2W-sVGSlFYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuZyNhTO94G3LK8dCl21VTJRhAyphle1DD7x6zDJ5sDbA&oe=699CF0C6&_nc_sid=10d13b,https://www.instagram.com/p/DUtaWJXAUxb/,https://www.instagram.com/kinnectnj/,LIVE MUSIC,KINNECT NJ,LIVE JAZZ,,,1,3831834729049574491,True,True,2026-02-19 15:11:45
KINNECTNJ,EXCLUSIVE VALENTINE PARTY,2026-02-13,8:00 PM,KATIONZ BAR,BAYONNE,NORTH,CELEBRATE LOVE AT THE EXCLUSIVE VALENTINE PARTY!,https://www.instagram.com/p/DUtaWJXAUxb/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/629578102_17965070829019185_3317441370645897291_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEY61o115QMz-RDYkd5Q0gErPz3EMXA7ALIkwF8SfBrnJ3ykQZi3ngencvZ6hSh-4U&_nc_ohc=AVkWlWnerQcQ7kNvwE8JWEx&_nc_gid=CpILQq2FL0q2W-sVGSlFYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuZyNhTO94G3LK8dCl21VTJRhAyphle1DD7x6zDJ5sDbA&oe=699CF0C6&_nc_sid=10d13b,https://www.instagram.com/p/DUtaWJXAUxb/,https://www.instagram.com/kinnectnj/,PARTY,KINNECT NJ,,,,1,3831834729049574491,True,True,2026-02-19 15:11:45
KINNECTNJ,I LOVE R&B PARTY,2026-02-13,6:00 PM,WILLIAMS CENTER,RUTHERFORD,NORTH,GET YOUR GROOVE ON AT THE I LOVE R&B PARTY!,https://www.instagram.com/p/DUtaWJXAUxb/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/629578102_17965070829019185_3317441370645897291_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEY61o115QMz-RDYkd5Q0gErPz3EMXA7ALIkwF8SfBrnJ3ykQZi3ngencvZ6hSh-4U&_nc_ohc=AVkWlWnerQcQ7kNvwE8JWEx&_nc_gid=CpILQq2FL0q2W-sVGSlFYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuZyNhTO94G3LK8dCl21VTJRhAyphle1DD7x6zDJ5sDbA&oe=699CF0C6&_nc_sid=10d13b,https://www.instagram.com/p/DUtaWJXAUxb/,https://www.instagram.com/kinnectnj/,PARTY,KINNECT NJ,,,,1,3831834729049574491,True,True,2026-02-19 15:11:45
METROPOLISHOBOKEN,GALENTINE'S PARTY,2026-02-13,,METROPOLIS HOBOKEN,HOBOKEN,NORTH,CELEBRATE GALENTINE'S DAY WITH COCKTAILS AND GIVEAWAYS AT METROPOLIS HOBOKEN!,https://www.instagram.com/p/DUtcUYSgcxn/,https://scontent-mia3-3.cdninstagram.com/v/t51.2885-15/629281653_17993359724918842_1911063066210308270_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFqociRY9WP--F4izvooydAAfcCQW2TzeIUjpxM95jCcLpGCAto8i_OD800mrfQ7nc&_nc_ohc=_nT6AjctsqYQ7kNvwH9kpXI&_nc_gid=oL1udZLp4fijN7umCXR8gA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aftgd1TgTPHxLPncSu26r96Q_0sIjIPO4C1n8CB0un2vsQ&oe=699D009D&_nc_sid=10d13b,https://www.instagram.com/p/DUtcUYSgcxn/,https://www.instagram.com/metropolishoboken/,PARTY,METROPOLIS,"ULTIMATE GALENTINE'S PARTY WITH COCKTAILS FLOWING, ALL THE VIBES, AND GIVEAWAYS POPPING UP ALL NIGHT LONG.",,,0.8,3831843403734305895,False,False,2026-02-19 15:11:45
NDO_CHAMP,VALENTINE'S DAY LIFT-OFF AT THE Ø,2026-02-14,,THE Ø,BELLMORE,,GET READY FOR A VALENTINE'S DAY LIFT-OFF WITH A TAG TEAM CONTEST AND CASH PRIZES!,https://www.instagram.com/p/DUtUJbSDorb/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/628537800_18559720258061121_3660761995333195358_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH59XIU7vA87K-kV_VgYBgXBiA9MqbhDs9knWcJ0PHHoJfkC0HLBBHN76CU05l-0D8BK0hs43aZ61NzYFJk0RaJ&_nc_ohc=x3FjO0dP0gsQ7kNvwGyftNo&_nc_gid=vvaU9l_AxwIk_g1XqGeG-w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afut2YBF0yemNhwXlmhamspWZ-qKppkOrGJ-BCq3prVO0A&oe=699CE6B3&_nc_sid=10d13b,https://www.instagram.com/p/DUtUJbSDorb/,https://www.instagram.com/ndo_champ/,COMPETITION,ROBERT WILMOTE,"VALENTINE’S DAY LIFT-OFF AT THE Ø FEATURING THE VDAY TAG TEAM CØNTEST! TOP GUY TAG TEAM WILL WIN $1,000 FOR MOST COMBINED WEIGHT ON BENCH PRESS & DEADLIFT. TOP GIRL TAG TEAM WILL WIN $1,000 FOR MOST COMBINED REPS ON SQUAT & DEADLIFT. TOP GUY/GIRL TAG TEAM WILL WIN $1,000 FOR MOST COMBINED REPS ON BENCH PRESS & SQUAT. UP TO $3,000 IN CASH PRIZES",,"$1,000 PRIZE MONEY",0.9,3831807466661645019,True,False,2026-02-19 15:11:45
NDO_CHAMP,VALENTINE'S LIFT-OFF,2026-02-14,,ONYX FITNESS,,,"GET READY FOR THE VALENTINE'S LIFT-OFF, THE BIGGEST EVENT OF 2026!",https://www.instagram.com/p/DUoH5xSEavQ/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/629575024_1628980345118900_6146974748260191165_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG-F_2kwhfwu2CXBR7kWv_6ZgkC7t_zkl_RhJdfE5HDFaFMir2U0wLIMF-w_JesB7E&_nc_ohc=L0pO1SDV_HIQ7kNvwHlCXZw&_nc_gid=LSROPJu4MfmimFeHiR1e0g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsqhRDZSWGEivzfsKXymg6AEeL9_4zGRanJTdDWP02WCw&oe=699CEBBA&_nc_sid=10d13b,https://www.instagram.com/p/DUoH5xSEavQ/,https://www.instagram.com/ndo_champ/,EVENT,ROBERT WILMOTE,BODYBUILDER VS. FITNESS INFLUENCER EVENT.,,,0.8,3830346239330855888,True,False,2026-02-19 15:11:45
METROPOLISHOBOKEN,GALENTINES NIGHT OUT,2026-02-13,,METROPOLIS HOBOKEN,HOBOKEN,NORTH,GATHER YOUR BESTIES FOR A GALENTINE'S NIGHT OUT WITH FRIENDSHIP AND FUN!,https://www.instagram.com/p/DUjCQu_idlF/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/627758442_17992942136918842_1823958627933223418_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHGCzqy3cJbqKjsmEYVnlF6PQ3XpT4tDrzu6RGe5Fd3a5vMgYpqHVjl7RQwAkNDZ_8&_nc_ohc=VNZAhngb6X4Q7kNvwHtw3op&_nc_gid=h-ir9PUzDLweCpCyhWt46g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuAWe3RkjOyl7tuESCb4KBr_E0r67xDnn5rlmX-0AD98Q&oe=699CDC44&_nc_sid=10d13b,https://www.instagram.com/p/DUjCQu_idlF/,https://www.instagram.com/metropolishoboken/,GALENTINES,METROPOLIS,"FRIENDSHIP, FUN, AND A NIGHT OUT WITH YOUR BESTIES. TICKETS AVAILABLE VIA @RESY.",,,0.8,3828914054257826117,True,False,2026-02-19 15:11:45
METROPOLISHOBOKEN,VALENTINE'S DAY DINNER,2026-02-14,,METROPOLIS HOBOKEN,HOBOKEN,NORTH,CELEBRATE VALENTINE'S DAY WITH A ROMANTIC PRIX FIXE DINNER AND COCKTAILS!,https://www.instagram.com/p/DUjCQu_idlF/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/627758442_17992942136918842_1823958627933223418_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHGCzqy3cJbqKjsmEYVnlF6PQ3XpT4tDrzu6RGe5Fd3a5vMgYpqHVjl7RQwAkNDZ_8&_nc_ohc=VNZAhngb6X4Q7kNvwHtw3op&_nc_gid=h-ir9PUzDLweCpCyhWt46g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuAWe3RkjOyl7tuESCb4KBr_E0r67xDnn5rlmX-0AD98Q&oe=699CDC44&_nc_sid=10d13b,https://www.instagram.com/p/DUjCQu_idlF/,https://www.instagram.com/metropolishoboken/,VALENTINE'S DAY,METROPOLIS,A ROMANTIC $79 PRIX FIXE MADE FOR LINGERING A LITTLE LONGER. DINNER AND COCKTAILS.,,$79,0.9,3828914054257826117,True,False,2026-02-19 15:11:45
METROPOLISHOBOKEN,DINNER AND COCKTAILS,2026-02-13,,METROPOLIS HOBOKEN,HOBOKEN,NORTH,ENJOY A ROMANTIC DINNER AND COCKTAILS SURROUNDED BY LOVED ONES THIS WEEK!,https://www.instagram.com/p/DUjCQu_idlF/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/627758442_17992942136918842_1823958627933223418_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHGCzqy3cJbqKjsmEYVnlF6PQ3XpT4tDrzu6RGe5Fd3a5vMgYpqHVjl7RQwAkNDZ_8&_nc_ohc=VNZAhngb6X4Q7kNvwHtw3op&_nc_gid=h-ir9PUzDLweCpCyhWt46g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuAWe3RkjOyl7tuESCb4KBr_E0r67xDnn5rlmX-0AD98Q&oe=699CDC44&_nc_sid=10d13b,https://www.instagram.com/p/DUjCQu_idlF/,https://www.instagram.com/metropolishoboken/,DINNER,METROPOLIS,"JOIN US FOR DINNER AND CELEBRATE THE WAY YOU SHOULD ••• AROUND THE TABLE, COCKTAILS IN HAND, SURROUNDED BY THE PEOPLE YOU LOVE.",,,0.7,3828914054257826117,True,False,2026-02-19 15:11:45
METROPOLISHOBOKEN,DINNER AND COCKTAILS,2026-02-14,,METROPOLIS HOBOKEN,HOBOKEN,NORTH,ENJOY A ROMANTIC DINNER AND COCKTAILS SURROUNDED BY LOVED ONES THIS WEEK!,https://www.instagram.com/p/DUjCQu_idlF/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/627758442_17992942136918842_1823958627933223418_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHGCzqy3cJbqKjsmEYVnlF6PQ3XpT4tDrzu6RGe5Fd3a5vMgYpqHVjl7RQwAkNDZ_8&_nc_ohc=VNZAhngb6X4Q7kNvwHtw3op&_nc_gid=h-ir9PUzDLweCpCyhWt46g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuAWe3RkjOyl7tuESCb4KBr_E0r67xDnn5rlmX-0AD98Q&oe=699CDC44&_nc_sid=10d13b,https://www.instagram.com/p/DUjCQu_idlF/,https://www.instagram.com/metropolishoboken/,DINNER,METROPOLIS,"JOIN US FOR DINNER AND CELEBRATE THE WAY YOU SHOULD ••• AROUND THE TABLE, COCKTAILS IN HAND, SURROUNDED BY THE PEOPLE YOU LOVE.",,,0.7,3828914054257826117,True,False,2026-02-19 15:11:45
GOODVIBESFORDS,COACH JOHNMARK BEHIND THE BAR,2026-02-13,,GOOD VIBES FORDS,FORDS,CENTRAL,HANG OUT WITH COACH JOHNMARK TODAY AT GOOD VIBES FORDS!,https://www.instagram.com/p/DUtTykVju3f/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/630070290_18098233604505328_7289246393378689685_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHCgpEG4HDlCl6XUG6dlGp4mRoMIMKSDv4PdxypzRoa_ABkzo4wFTnu_h1ZWgQU42c&_nc_ohc=Aa2kTTJ-MuoQ7kNvwHJPGGb&_nc_gid=MCUGGI9bdsxI5K9IS_dXZQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afsle6-t_QxezNK6uiEWp4D2tv08-a_08UtoEG00PfAdPw&oe=699CE90B&_nc_sid=10d13b,https://www.instagram.com/p/DUtTykVju3f/,https://www.instagram.com/goodvibesfords/,MEETUP,THE HEALTHY HUB🇵🇭🇯🇲🇨🇴,COME HANG OUT WITH @COACHJOHNMARK BEHIND THE BAR TODAY.,@COACHJOHNMARK,,0.8,3831805895836102111,True,False,2026-02-19 15:11:45
LOTUSROOFTOPNJ,LADIES APPRECIATION NIGHT,2026-02-20,9:00 PM,LOTUSROOFTOP,PASSAIC,NORTH,CELEBRATE WITH THE LADIES AT LOTUS ROOFTOP FOR AN APPRECIATION NIGHT FEATURING DJS AND A CHANCE TO WIN A SPA DAY!,https://www.instagram.com/p/DUbJHfTgGgJ/,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/629159929_17970319434006699_2142833671998418937_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QE0EBpdSPXLg7mqEFNJWE5DFt81Z8yAoT46OWmdGO7KebFocoj_SYJRUCSzoapampY&_nc_ohc=DUpeoeoBFZ4Q7kNvwGr3zcP&_nc_gid=gPyUCfFnTtfIChsTkO9ZeQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvXbivsUJPyAwVoUp5hAVJCcOrKyOWQrA1REWINcX0j9A&oe=699CDAA2&_nc_sid=10d13b,https://www.instagram.com/p/DUbJHfTgGgJ/,https://www.instagram.com/lotusrooftopnj/,PARTY,LOTUS 🪷,"LADIES APPRECIATION NIGHT WITH @THATSMEATBALL. FEATURING AQUARIUS VS PISCES. DOORS OPEN 9PM - 3AM. RAFFLE TICKETS FOR A FREE SPA DAY AT SOJO FOR LADIES ONLY. SOUNDTRACK BY @DJTMOODY, @DJTRIPLEM3X, @DJNASTYNAZZZ. HOSTED BY @MK_1DON, @MR.YESSLAWD, @DEEVORALPH, @LUCA_BRASI_7, @FLYGUY_LEECRACK_115, @DJNASTYNAZZZ. CONTACT (862) 262-8604 OR @YESSLAWD_ENT FOR MORE INFO.","@THATSMEATBALL, @DJTMOODY, @DJTRIPLEM3X, @DJNASTYNAZZZ, @MK_1DON, @MR.YESSLAWD, @DEEVORALPH, @LUCA_BRASI_7, @FLYGUY_LEECRACK_115",FREE RAFFLE TICKETS FOR FEMALES,0.9,3826692405449484297,True,False,2026-02-19 15:11:45
NDO_CHAMP,ONYX FITNESS VALENTINE’S LIFT OFF PARTY,2026-02-14,,ONYX FITNESS,,,CELEBRATE STRENGTH AND CULTURE AT THE ONYX FITNESS VALENTINE'S LIFT OFF PARTY!,https://www.instagram.com/p/DU3pyl2gYgn/,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/634672446_18561017623061121_3330472337046792215_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGWjw_OuHKOMHe-CGIsP5e9eqkdEPPb5co-qNwHPyVa43dui3LAwDXr4DYkc81hCwQzWR6g4PHr5-k7BtJAJdKM&_nc_ohc=7DD3q-MA7jMQ7kNvwFI2X2V&_nc_gid=T6eynkhWHfKSChVRZfgrSQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afs02JPD0RpJAYIgTkXSVpbIXmlnd8CiF63LCFnR3euIsQ&oe=699CFD44&_nc_sid=10d13b,https://www.instagram.com/p/DU3pyl2gYgn/,https://www.instagram.com/ndo_champ/,PARTY,ROBERT WILMOTE,"ENERGY WAS THROUGH THE ROOF — STRENGTH, LOVE, COMPETITION, AND CULTURE ALL IN ONE ROOM! BIG CONGRATULATIONS TO ALL THE WINNERS. SHOUTOUT TO MY SPECIAL HOST @BYZAREEFA FOR KEEPING THE CROWD ALIVE AND THE GOAT DJ @DJTYTORRES FOR CONTROLLING THE VIBE ALL NIGHT. SPECIAL APPRECIATION TO THE VENDORS — Y’ALL HELPED MAKE THE EXPERIENCE COMPLETE.","['@byzareefa', '@djtytorres']",,1.0,3834717404252964903,False,False,2026-02-19 15:11:45
JUSTFISH_BAR_N_GRILL_,SUPER BOWL JAM,2026-02-07,,JUSTFISH BAR N GRILL,,,GET READY FOR THE SUPER BOWL JAM AT JUSTFISH BAR N GRILL!,https://www.instagram.com/p/DUdjOuilneZ/,https://scontent-iad3-1.cdninstagram.com/v/t15.5256-10/628468639_1229313525823516_3127626859937496712_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFsnDflQJq9rOKu9se6vRgj4S8hCMUbeaRvfvCtZOABdOSBv_j3tV7kQNpCou6_1JE&_nc_ohc=wSat6K7hr-IQ7kNvwHYQ8_a&_nc_gid=umOa-g6RpivEFsohI7ciJA&edm=APs17CUAAAAA&ccb=7-5&oh=00_AfvFUIKEaO8WLvOHN-evSuQlhTFA0vGuVniFHljmuN8yPA&oe=699D0122&_nc_sid=10d13b,https://www.instagram.com/p/DUdjOuilneZ/,https://www.instagram.com/justfish_bar_n_grill_/,CONCERT,GARY,SUPER BOWL JAM ON DECK,,,0.8,3827370202007762841,True,False,2026-02-19 15:11:45
LOPRETE_JOHN,THIS WEEK IN TRAINING,2026-02-14,,,,,GET READY FOR A WEEK OF INTENSE TRAINING!,https://www.instagram.com/p/DUwCJLSD8k6/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/629785484_18565558933061573_3997404938784206018_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QElzcm2LS0wV2nj2TiR6tpmb5ZPM1Bd_Z4Ugaj_tFYP0aX78ofL90aO5qZNb-06cso&_nc_ohc=SfrIq_jDpOEQ7kNvwFMpddp&_nc_gid=Dg6ZEc4iaRqxBRq3wkIb7w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu6ordhB6cVX2E3Te4dILzWWyUZ8PGY_mqMHGZzAUAihg&oe=699CE619&_nc_sid=10d13b,https://www.instagram.com/p/DUwCJLSD8k6/,https://www.instagram.com/loprete_john/,TRAINING,JOHN LOPRETE,"10 WEEKS OUT, I JUST WANTED TO POST TO THIS SONG. MY VALENTINE IS THE OLD LADY THAT GAVE ME A NAPKIN ON TODAY’S RUN WHILE WE LOOKED AT SOME DEER. SHE TOLD ME SHE LOST HER MEMORY YEARS AGO. TODAY’S RUN IS FOR YOU. VALAR MORGHULIS.",,,0.7,3832572709574789434,False,False,2026-02-19 15:11:45
MONETA.KAI,BROWN SUGAR,2026-02-15,,@FIESTASNIGHTCLUB,,,DON'T MISS OUT ON THE YEAR 5 CELEBRATION OF BROWN SUGAR!,https://www.instagram.com/p/DUokaN7EYF8/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/626263441_1391235775583240_3983751731929065701_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHrLB-J1UaPgjonZW5LzvPQp-qVEZ3ka5SwVdNe1LZTQS8c8vwZLB-AWiE5nxirI3foFTsAscJ5IsDPrXn7G7lP&_nc_ohc=B0mBWTbtc2oQ7kNvwGw6a06&_nc_gid=NgL9Yc923sgIfnUZJdn9nA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afso5BPmlvWIZFDSgIRr5_z1tZL3BoOhCOIP0lh_yOa_7g&oe=699D064E&_nc_sid=10d13b,https://www.instagram.com/p/DUokaN7EYF8/,https://www.instagram.com/moneta.kai/,BRUNCH/NIGHTCLUB EVENT,MONETA-KAI,COME CELEBRATE YEAR 5 OF BROWN SUGAR. MEET ME ON THE DANCE FLOOR!,,,1,3830471614409048444,True,False,2026-02-19 15:11:45
MONETA.KAI,REGGAE & SOCA BRUNCH,2026-02-22,3:00 PM,THE LOBBY NYC,,,GET READY FOR A REGGAE & SOCA BRUNCH TAKEOVER!,https://www.instagram.com/p/DUgvqa4EXFO/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/627717803_18557043181029510_5949243508525472865_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFGR_JrhVQKOZmTn-OYoMSml1fFmBukCTwyDdQc3s2jKoudys-fyS00qkSPrc9sUq8&_nc_ohc=y2L-fSLuRhwQ7kNvwFFyach&_nc_gid=vWp2dL-emuKqR8di_ztqvw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvjoYozNbZJGgc1K_qCqCDE0y2z_6zBgWQasddrikdiCA&oe=699CF82D&_nc_sid=10d13b,https://www.instagram.com/p/DUgvqa4EXFO/,https://www.instagram.com/moneta.kai/,BRUNCH,MONETA-KAI,REGGAE & SOCA BRUNCH DUMP 🥂 WE’RE BACK RIGHT AFTER CARNIVAL ON FEB 22ND. CURE YOUR TABANCA LOL. WE WILL BE JAMMING!,"@DJIZLIT, @MATTVIOLINIST, @KEVINCROWNMUSIC",EARLY BIRD TICKETS STILL AVAILABLE!,0.9,3828269306526921038,True,False,2026-02-19 15:11:45
LOTUSROOFTOPNJ,TETO THURSDAYS,2026-02-19,,LOTUSROOFTOP,PASSAIC,NORTH,"TURN UP THE HEAT WITH TETO THURSDAYS FEATURING DRINKS, TACOS, AND HOOKAH ALL NIGHT!",https://www.instagram.com/p/DU3YxWCgIFI/,https://instagram.fkul8-1.fna.fbcdn.net/v/t51.2885-15/628692390_1655536759128923_6026485501966090292_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fkul8-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QF_lVoJmIIADzbPtVzN4EAFOVy7YwXE3gPuFQWY5D9kMDibyb7isFFX68-8E1iZXEo&_nc_ohc=lfIyJXsomw8Q7kNvwEIgcc6&_nc_gid=HNhqhf_6MDYcOdePuBOz7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsjRw4zm9d09LTD30V5WHGwT8wQp0Fs8Qgio1NvVDF-Iw&oe=699D0175&_nc_sid=10d13b,https://www.instagram.com/p/DU3YxWCgIFI/,https://www.instagram.com/lotusrooftopnj/,PARTY,LOTUS 🪷,"DRINKS. TACOS. HOOKAH. ALL NIGHT VIBES. BOTTLE SPECIALS BEFORE 12AM: HENNY $150, DON JULIO $180.",,,0.8,3834642551764189512,True,False,2026-02-19 15:11:45
