INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
THAT.GURLKAYLAAA,STREETWEAR EXPO,2026-02-23,,TIMES SQUARE,NEW YORK CITY,,DIVE INTO THE CULTURE-SHIFTING WORLD OF STREETWEAR!,https://www.instagram.com/p/DVGtU8fjUVt/,https://scontent-sea1-1.cdninstagram.com/v/t51.71878-15/639741204_1612065119724834_4726154682590333394_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH-At9PH1vPo0CAlc7ZzruzY8FWrH6uPnqkOwYFum9CQGO67MuYs3esT_i33O4CJEE&_nc_ohc=JzeUZnKhNCUQ7kNvwES_6RL&_nc_gid=xAqZEyxWRb4DNYq7PnhloQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftfePfh35MPBjwsU7Yaux20oLOY5BdLxreuE6mCA_utwg&oe=69A581DE&_nc_sid=10d13b,https://www.instagram.com/p/DVGtU8fjUVt/,https://www.instagram.com/that.gurlkaylaaa/,EXPO,KAYLA🎀,"EXCLUSIVE CHAT WITH @ECLECTIC_HEIRLOOMS AT THE STREETWEAR EXPO, A SPACE WHERE DESIGN MEETS MINDSET AND CREATIVITY TURNS INTO LEGACY.",@ECLECTIC_HEIRLOOMS,,0.8,3838955083816322413,True,False,2026-02-26 02:59:29
THAT.GURLKAYLAAA,STREETWEAR NEW YORK FASHION WEEK 2026,2026-02-23,,TIMES SQUARE,NEW YORK CITY,,EXPERIENCE THE PULSE OF FASHION AT STREETWEAR NEW YORK FASHION WEEK!,https://www.instagram.com/p/DVGtU8fjUVt/,https://scontent-sea1-1.cdninstagram.com/v/t51.71878-15/639741204_1612065119724834_4726154682590333394_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH-At9PH1vPo0CAlc7ZzruzY8FWrH6uPnqkOwYFum9CQGO67MuYs3esT_i33O4CJEE&_nc_ohc=JzeUZnKhNCUQ7kNvwES_6RL&_nc_gid=xAqZEyxWRb4DNYq7PnhloQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftfePfh35MPBjwsU7Yaux20oLOY5BdLxreuE6mCA_utwg&oe=69A581DE&_nc_sid=10d13b,https://www.instagram.com/p/DVGtU8fjUVt/,https://www.instagram.com/that.gurlkaylaaa/,FASHION WEEK,KAYLA🎀,KAYLA AND SMOOTHTEY ARE AT THE STREETWEAR NEW YORK FASHION WEEK 2026.,,,0.7,3838955083816322413,True,False,2026-02-26 02:59:29
412LOUNGEPATERSON,MIÉRCOLES DE MAMASOTAS,2026-02-25,9:00 PM,412 LOUNGE PATERSON,PATERSON,NORTH,GET READY FOR MIÉRCOLES DE MAMASOTAS AT 412 LOUNGE PATERSON!,https://www.instagram.com/p/DVMf-j9kaJc/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/642103992_1202991311884279_5389015665971680475_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHMxqwCqQHtUMFafT7JBsQXuhk15QinfMzwhTRN2Y-nD7SIqq3EhAbH76CknQRT_TeXeyIZSLL1Z-9-z11tFg9v&_nc_ohc=JMsIHhvZE5cQ7kNvwFzq2D7&_nc_gid=5rs5ko0V3Pb4DU7jAThczw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv8oIc9RPFTAeKkkXYqb7C8zb8hpz4JOaX4T9-4nbQ_qg&oe=69A5948B&_nc_sid=10d13b,https://www.instagram.com/p/DVMf-j9kaJc/,https://www.instagram.com/412loungepaterson/,PARTY,412 LOUNGE PATERSON,"DE PARED A PARED LLENO DE MAMASOTAS, VAMOS A REVENTAR LA CASA — ESTE ES EL PARTY QUE NO TE PUEDES PERDER. LA VIBRA NO PARA HASTA QUE PRENDAN LAS LUCES.","['@dj_infamusic', '@fivestarsdj']",,0.9,3840585220903510620,False,False,2026-02-26 02:59:29
NEWARKMUSEUMART,COMMUNITY NIGHT: JOURNEYS BY MOONLIGHT,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,"EMBARK ON AN EVENING OF HEALING, WONDER, AND COMMUNITY AT THE NEWARK MUSEUM OF ART!",https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,COMMUNITY EVENT,THE NEWARK MUSEUM OF ART,"AN EVENING OF HEALING, WONDER, AND COMMUNITY. COME AS YOU ARE TO UNWIND, REFLECT, AND RECONNECT. BRING THE KIDS, YOUR FAMILY, YOUR FRIENDS. THROUGHOUT THE NIGHT, EXPLORE ILLUMINATING THEMES OF TRAVEL, HOME, MEMORY, AND BELONGING AS REFLECTED IN AMINAH ROBINSON: JOURNEYS HOME, A VISUAL MEMOIR, EXHIBITION. ACTIVITIES INCLUDE FAMILY-FRIENDLY MEDITATION, MUSEUM TOURS, JUNK JOURNAL WORKSHOP, MEMORY QUILT SQUARE MAKING, MUSIC BY DJ DANA, SPECIAL PERFORMANCE BY JAZZ HOUSE KIDS, STORIES IN EVERY STITCH: CELEBRATING AMINAH ROBINSON, AND AN IMMERSIVE PLANETARIUM EXPERIENCE 'TRAVEL TO EGYPT'. THIS EVENT IS FREE & FAMILY-FRIENDLY. ALL ARE WELCOME. THE EXHIBITION 'AMINAH ROBINSON: JOURNEYS HOME, A VISUAL MEMOIR' CLOSES MARCH 1ST.","DJ DANA, JAZZ HOUSE KIDS, MELIDA RODAS, GIANNA VALDEZ, SARAH RUILOVA",FREE,0.9,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,FAMILY-FRIENDLY MEDITATION,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,FIND YOUR INNER PEACE WITH FAMILY-FRIENDLY MEDITATION AT THE NEWARK MUSEUM OF ART!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,MEDITATION,THE NEWARK MUSEUM OF ART,"BREATHE TOGETHER. GUIDED MEDITATION FOR ALL AGES, NESTLED AMONG THE WORKS THAT INSPIRE WONDER.",,FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,MUSEUM TOURS,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,EXPLORE 'AMINAH ROBINSON: JOURNEYS HOME' WITH INSIGHTFUL MUSEUM TOURS!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,TOUR,THE NEWARK MUSEUM OF ART,"WALK THROUGH A VISUAL UNIVERSE, A WORLD OF THREAD, MEMORY, AND HOMECOMING, WITH GUIDED INSIGHT.",,FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,JUNK JOURNAL WORKSHOP,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,CREATE YOUR OWN VISUAL MEMOIR AT THE JUNK JOURNAL WORKSHOP!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,WORKSHOP,THE NEWARK MUSEUM OF ART,"TRANSFORM MEMORIES INTO A HANDMADE JOURNAL — YOUR OWN VISUAL MEMOIR, BEGUN TONIGHT.",THE ECLECTIC CHIC BOUTIQUE,FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,MEMORY QUILT SQUARE MAKING,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,STITCH YOUR STORY INTO A COLLECTIVE QUILT AT MEMORY QUILT SQUARE MAKING!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,CRAFT ACTIVITY,THE NEWARK MUSEUM OF ART,STITCH A SQUARE THAT CARRIES YOUR STORY. THESE SQUARES COME TOGETHER AS A COLLECTIVE QUILT.,SEW LEANA,FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,MUSIC ALL EVENING,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,ENJOY MUSIC ALL EVENING LONG AT THE NEWARK MUSEUM OF ART!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,MUSIC,THE NEWARK MUSEUM OF ART,MUSIC ALL EVENING BY DJ DANA,DJ DANA,FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,SPECIAL PERFORMANCE BY JAZZ HOUSE KIDS,2026-02-24,6:00 PM,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,DON'T MISS THE JOYOUS SOUNDS OF JAZZ HOUSE KIDS LIVE AT THE NEWARK MUSEUM OF ART!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,PERFORMANCE,THE NEWARK MUSEUM OF ART,LIVE JAZZ THAT WILL FILL THE COURT WITH PURE JOY. DON’T MISS IT!,JAZZ HOUSE KIDS,FREE,0.9,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,STORIES IN EVERY STITCH: CELEBRATING AMINAH ROBINSON,2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,EXPERIENCE POETRY AND REFLECTION IN 'STORIES IN EVERY STITCH: CELEBRATING AMINAH ROBINSON'!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,LITERARY EVENT,THE NEWARK MUSEUM OF ART,"A LITERARY GATHERING WITH MELIDA RODAS (POET LAUREATE, FOUNDER OF THE JERSEY CITY POETRY FESTIVAL), GIANNA VALDEZ, AND SARAH RUILOVA, WEAVING POETRY AND REFLECTION IN HONOR OF AMINAH ROBINSON’S LIVING LEGACY.","MELIDA RODAS, GIANNA VALDEZ, SARAH RUILOVA",FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,TRAVEL TO EGYPT (PLANETARIUM),2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,JOURNEY TO EGYPT IN AN IMMERSIVE PLANETARIUM EXPERIENCE!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,PLANETARIUM SHOW,THE NEWARK MUSEUM OF ART,AN IMMERSIVE PLANETARIUM EXPERIENCE THAT ECHOES THE NIGHT’S THEME: WE ARE ALL TRAVELERS FINDING OUR WAY HOME.,,FREE,0.8,3839233246760907301,True,True,2026-02-26 02:59:29
NEWARKMUSEUMART,"AMINAH ROBINSON: JOURNEYS HOME, A VISUAL MEMOIR (EXHIBITION)",2026-02-24,,THE NEWARK MUSEUM OF ART,NEWARK,NORTH,CATCH THE 'AMINAH ROBINSON: JOURNEYS HOME' EXHIBITION BEFORE IT CLOSES MARCH 1ST!,https://www.instagram.com/p/DVHskv7DbIl/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/638855815_2084715329041246_4228007518577079836_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGPqgDAwvL7ps5luNtTSfvitSWnDSip_TJxQu6-5KL0hybfjihAyw7SZbrUjwHuK-U&_nc_ohc=1RBxc7ChTQMQ7kNvwFJrzO5&_nc_gid=TeKtpcdLJPTP1fS4A3ucKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu2E1cRqGO-XCQHUXvCWhgcusHWzFdkmWIWgtBUp7TGGw&oe=69A58BF0&_nc_sid=10d13b,https://www.instagram.com/p/DVHskv7DbIl/,https://www.instagram.com/newarkmuseumart/,EXHIBITION,THE NEWARK MUSEUM OF ART,ON VIEW AT THE NEWARK MUSEUM OF ART. THE EXHIBITION ITSELF CLOSES MARCH 1ST!,,,0.9,3839233246760907301,True,True,2026-02-26 02:59:29
BENIHANAKITANAAA,OPEN MIC ARTIST SHOWCASE NIGHT,2026-03-14,9:00 PM,GREENHOUSE GALLERY & STUDIOS,OLD BRIDGE,CENTRAL,GET READY FOR AN ELECTRIFYING ARTIST SHOWCASE NIGHT WITH BHENNY!,https://www.instagram.com/p/DVEIJVNDq93/,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/637715027_18562830916000514_6993010293842766303_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QF_uZ4fK3n3PfmzROPbhHiBIgadwOBqFnbswdFz9HXadqvY1zKS_KxlMMpuMcouWIM&_nc_ohc=w7ho3UwGP7UQ7kNvwEezfwV&_nc_gid=WYKKJ2sM5uXIdyIQYrU9UA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afutfif0jQRifVe5_R_jM8yEDRpt_tbql4HWfqadLYQyRw&oe=69A58C04&_nc_sid=10d13b,https://www.instagram.com/p/DVEIJVNDq93/,https://www.instagram.com/benihanakitanaaa/,OPEN MIC / ARTIST SHOWCASE,DEEDEE 😘😝😁,"AN OPEN MIC AND ARTIST SHOWCASE NIGHT FEATURING PERFORMANCES BY SINGERS, RAPPERS, POETS, BANDS, AND SPOKEN WORD ARTISTS. FREE FOR ARTISTS TO PERFORM. BYOB ACCESS AVAILABLE. LIMITED SLOTS AVAILABLE, DM TO SIGN UP.",BHENNY,$5 GENERAL ADMISSION / $15 BYOB ACCESS,0.9,3838228608041529207,True,False,2026-02-26 02:59:29
OMEGAS_MERCHANTVILLE,KARAOKE/POETRY NIGHT,2026-03-12,6:00 PM,OMEGA'S RESTAURANT,MERCHANTVILLE,SOUTH,GET READY FOR A NIGHT OF KARAOKE AND POETRY AT OMEGA'S!,https://www.instagram.com/p/DVHzsFojLuX/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/640521624_943548168015705_4447283063629814548_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHIrHXAFLv-BFFUAQI31bdhLBPay0uK-Miq2LnhpK-SiLAFiF2w3SSClTrgXiejIGs&_nc_ohc=DOzrm6YENOEQ7kNvwEm58ZV&_nc_gid=BakGuyWBfiE_mkVp-SLdtw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftTwSt5or0vqWQjyleNmr9nCSw1G93vVR4t5zO7_qhl-Q&oe=69A58A0D&_nc_sid=10d13b,https://www.instagram.com/p/DVHzsFojLuX/,https://www.instagram.com/omegas_merchantville/,KARAOKE/POETRY NIGHT,OMEGA'S RESTAURANT,OUR FIRST KARAOKE/POETRY NIGHT IS LIVE AT OMEGA'S! COME VIBE WITH US AND DON'T MISS OUT ON 2 FOR $30 THURSDAY MENU ALL NIGHT LONG. GRAB YOUR SQUAD AND LET'S GET THIS PARTY STARTED 😊,,$30 FOR 2 MENU ITEMS,0.9,3839264537434700695,True,False,2026-02-26 02:59:29
470MUSICGROUP,RNB XPERIENCE – TOUR EDITION,2026-03-20,9:00 PM,LITTLE TIJUANA,NEWARK,NORTH,GET READY FOR THE ULTIMATE R&B PARTY IN NEWARK!,https://www.instagram.com/p/DVKDBvzke6w/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/640273445_2184497591954367_3098083547283703080_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGp0zCMgfjJWCg6tpbwiFWTdOWduFOotxJ1RbhNXrtWXDcxeF6v8RkPsCzBIz9paj4&_nc_ohc=enYlQS53JRoQ7kNvwFF2izf&_nc_gid=7wfWT7uC2js94AyaaHCyeA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsguYd7JluJ1Bg2JyKAxE5mlBBiR5-LxIBd7zAAEgEIbQ&oe=69A58D37&_nc_sid=10d13b,https://www.instagram.com/p/DVKDBvzke6w/,https://www.instagram.com/470musicgroup/,CONCERT,DOUGLAS EUGENE,"BRINGING THE ULTIMATE R&B VIBE TO NEWARK WITH SMOOTH CLASSICS, SING-ALONG HITS, AND NONSTOP ENERGY. MUSIC BY DJ WALLAH, DJ SKILLS, DJ REEM, AND DJ PATSWAY. VIP & BIRTHDAY PACKAGES AVAILABLE. DRESS TO IMPRESS | 21+ EVENT. SECTIONS FIRST COME, FIRST SERVE.","DJ WALLAH, DJ SKILLS, DJ REEM, DJ PATSWAY",,0.9,3839894946476846768,True,False,2026-02-26 02:59:29
OMEGAS_MERCHANTVILLE,VIKTOR AND THE MUZIK LIVE AT OMEGA'S,2026-02-28,7:00 PM,OMEGA'S RESTAURANT,MERCHANTVILLE,SOUTH,CATCH VIKTOR AND THE MUZIK LIVE AT OMEGA'S THIS FRIDAY FOR AN UNFORGETTABLE NIGHT!,https://www.instagram.com/p/DVHorfEjLxy/,https://instagram.fcps4-1.fna.fbcdn.net/v/t51.71878-15/639759602_632580249949431_2180566617448749393_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGNHuIt2Vg-UmWqkILjf6HOtIWVkRN5HkTbTqfE9zd79k9XvSQGzMVkJ1QGXplFho1zRfy13Lm_BvGqmUvbaLvD&_nc_ohc=mtV71c14wg0Q7kNvwHLcAMt&_nc_gid=mnitl14AK9NNZuAQfaxOTQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvsllNci2U4iN72JpyPhWiZXzcnNrqiJd0mbGd_VuY2Dg&oe=69A58990&_nc_sid=10d13b,https://www.instagram.com/p/DVHorfEjLxy/,https://www.instagram.com/omegas_merchantville/,LIVE MUSIC,OMEGA'S RESTAURANT,VIKTOR AND THE MUZIK LIVE AT OMEGA'S THIS FRIDAY 7-9PM.,VIKTOR AND THE MUZIK,,0.9,3839216117516909682,False,False,2026-02-26 02:59:29
THETRENTONFARMERSMARKET,FIRE & SPICE EVENT,2026-02-28,,TRENTON FARMERS MARKET,TRENTON,CENTRAL,SPICE UP YOUR SATURDAY WITH THE FIERY FLAVORS OF THE FIRE & SPICE EVENT!,https://www.instagram.com/p/DVG5BEjoGUX/,https://scontent-den2-1.cdninstagram.com/v/t39.30808-6/636868945_1588531529619438_6040634128059552855_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFoOAdTzTGFHNzoBMc0i8aW4jd0_UhbAG30ljpmdQ5jA-ll4YC5b2hrtnrTogDUWSE&_nc_ohc=y-X5r7o82zcQ7kNvwFWEecV&_nc_gid=w_8XcrLVHAIz3xUNQEAr3A&edm=APs17CUAAAAA&ccb=7-5&oh=00_AfskysYSNZMIH4hNdGhY8_kM_yPex6QXQ7McgRgfK4jSVQ&oe=69A57925&_nc_sid=10d13b,https://www.instagram.com/p/DVG5BEjoGUX/,https://www.instagram.com/thetrentonfarmersmarket/,FESTIVAL,THETRENTONFARMERSMARKET,"JOIN US FOR OUR ANNUAL FIRE & SPICE EVENT, FEATURING EVERYTHING FROM WARMLY SPICED SWEETS (THINK CINNAMON & NUTMEG) TO FIERY 5-ALARM CHILI AND SPICY BBQ. HOT FOOD, HOT DRINKS, AND PLENTY OF HEAT TO SHAKE OFF THAT WINTER CHILL!",,,0.9,3839006494643217687,True,False,2026-02-26 02:59:29
