INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-05-15,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@KIMONOS.MUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-05-22,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@SISTEKMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-05-29,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@MOJAVEGREY,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-06-05,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@ANGRYBABY,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-06-13,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@KCLIGHTSMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-06-19,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@AUTOGRAFMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-06-26,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@MOOJO.OFC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-07-03,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",SPECIAL GUEST,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-07-10,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@THE_KNOCKS,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-07-17,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@COLORIZE_MUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-07-24,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@BAKERMATMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-07-31,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@MASSANEMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-08-07,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@SHALLOU,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-08-14,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@JERROMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-08-21,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@LAVERNMUSIC,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-08-28,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",SPECIAL GUEST,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
FRIENDSINHIGHPLACESNY,FRIENDS IN HIGH PLACES AT WESTLIGHT,2026-09-04,5:00 PM,WESTLIGHT,BROOKLYN,NORTH,EXPERIENCE WORLD-CLASS HOUSE MUSIC 23 STORIES ABOVE NYC WITH STUNNING SKYLINE VIEWS.,https://www.instagram.com/p/DXXpOrtj288/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/670850549_17864680923673325_5986380675550940593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFoG64cvXi_rDfR3AB9JintvSxPdsjEuSLdsCQ3aCdOXyhAfbcr4-ARuR3hflaBR8I&_nc_ohc=GxR_GfbYP2EQ7kNvwG4w-mJ&_nc_gid=Yl17A7Nmjpm7BfFqBAhJPA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JnXqcptFeIbTdfg9AtxM8TnKp8JR2ZIBIPozW6ns7DA&oe=69F00C62&_nc_sid=10d13b,https://www.instagram.com/p/DXXpOrtj288/,https://www.instagram.com/friendsinhighplacesny/,MUSIC,FRIENDS IN HIGH PLACES,"FRIENDS IN HIGH PLACES RETURNS TO WESTLIGHT - AN OPEN-AIR ROOFTOP EXPERIENCE 23 STORIES ABOVE NYC. FROM GOLDEN HOUR TO LATE NIGHT, EXPECT WORLD-CLASS HOUSE MUSIC, CURATED CROWD & ATMOSPHERE, AND UNMATCHED MANHATTAN SKYLINE VIEWS.",@CHRISLUNO,,1.0,3879750932917874492,False,False,False,2026-04-23 15:59:50
