event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Flava in Ya Ear R&B and Hip Hop Bingo,2026-04-01,7:00 PM,Life After Restaurant & Lounge,Edgewater,North,Get your groove on with R&B and Hip Hop Bingo after work!,Bingo,"A classy after-work vibe with R&B, Hip Hop, good drinks, and great energy. RSVP honored until 8PM. First come first serve after.","MC by Shevy, DJ by DJ Tragedy",$12 drink specials,1,False,justasia,https://www.instagram.com/p/DV8tTXnji9D/,https://scontent-ord5-1.cdninstagram.com/v/t51.71878-15/652020263_1597717011454907_904593783627087887_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gEW28loc9bF4ClW-82hyryf-G0RmLVcqNlkTcflXw6jx5tIvKIk-1hwLAihTCsPBPc&_nc_ohc=K3osXkfU75oQ7kNvwFht2YE&_nc_gid=LZrMCYIk2iA7qvmkDVhSMA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyVqiQ2QjPliRPqYOIoKRytTZzTxfr67yy3a7-bhkdNyg&oe=69C23E13&_nc_sid=10d13b,https://www.instagram.com/p/DV8tTXnji9D/,https://www.instagram.com/justasia/,Sha-Asia Jerez New Jersey Realtor 🇭🇹🇨🇺🇹🇹,3854154624245051203,True,False
Soca Therapy,2026-03-29,3:00 PM,,Hillside,Central,Your Sunday reset with Soca Therapy in Hillside!,Day Party,"Soca Therapy is your Sunday reset. 
Music by DJ @djizlit , and @_djmessi  our guest BK DJ. 
80% Soca • 20% Dancehall 
Age 25+ • Dress Code: Grown Chic","DJ @djizlit, @_djmessi",More at the door,1,False,justasia,https://www.instagram.com/p/DV_9mluiTKI/,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/653393092_4164218843875695_1351010705685101864_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHbi3EHkdNCmgua4Yq1dMF63fkwH8aAtK__1mqqQU6WB4lyaqjoMSEX5jwawHur3ec&_nc_ohc=t1ztffUtJdcQ7kNvwFWPVL3&_nc_gid=DEwsx-1-Zw-wEv4mFhm39A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzVftzawytNxuazdcl7syoXRjQzpBLCCYw2PjR73KQGtA&oe=69C20B3B&_nc_sid=10d13b,https://www.instagram.com/p/DV_9mluiTKI/,https://www.instagram.com/justasia/,Sha-Asia Jerez New Jersey Realtor 🇭🇹🇨🇺🇹🇹,3855070738738918024,True,False
Kinnect NJ 1 Year Anniversary,2026-03-17,,The Atelier,,Central,Celebrate a year of Kinnect NJ at The Atelier!,Party,Some faces captured around the @kinnectnj 1 year Anniversary party at @theatelier.nj,,,0.8,False,nwkboywonder,https://www.instagram.com/p/DV_PKJKDcmt/,https://instagram.fgdl9-1.fna.fbcdn.net/v/t51.82787-15/653786975_18568506250058377_9213784600797469730_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fgdl9-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gEYm5y4jagMwvgtfnW6bRrheXxJsmkXq1F_F17Zvk_viSrHbY6rmpFXazgIUw-FScw&_nc_ohc=OWcxKcCzWXYQ7kNvwEPv8Un&_nc_gid=vPDsDTIbQ3474lp9kXR2_w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyUw7qDS87raR5G7i88paZUpiLJbAhFNx_W9GeUOD8dZQ&oe=69C21C06&_nc_sid=10d13b,https://www.instagram.com/p/DV_PKJKDcmt/,https://www.instagram.com/nwkboywonder/,Ryan W,3854866473777220013,True,False
Soca Therapy Day Party,2026-03-29,3:00 PM,Hollywood Blue Ribbon Restaurant,Hillside,Central,Get ready for a day of Soca Therapy with music by DJ IZ LIT and more!,Day Party,"SOCA THERAPY DAY PARTY. Early Bird Tickets are $10 and will be OVER Friday at 11:59PM. After that, ticket prices go up. Sunday March 29th 3PM – 9PM. Hosted by Sha-Asia Jerez with Jean-Jerez Homes. Music by NJ’s very own Caribbean DJ IZ LIT and a guest NY Soca DJ bringing nothing but energy. 80% Soca • 20% Dancehall. Age 25 & Up. Dress Code: Grown Chic for Ladies and Gentlemen. Leave any bad energy at home. Good vibes only.","DJ IZ LIT, Guest NY Soca DJ",$10 (Early Bird),1,False,justasia,https://www.instagram.com/p/DVzcPDgjo5C/,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/650259463_1605703753906996_4806972706590839438_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gG9ororUsIjAME1-kN-R_j2nJTApbknCRN9UYfPanP4uERW__P8bLQePEb8ipaM-sY&_nc_ohc=6-UwsM0s6mYQ7kNvwE81A7h&_nc_gid=pgaAUvi5BLRkVsens4t10g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxVRHCmQrzR30xPsIiP2KG_11hPr3TTxjefe1Q7mM5pGw&oe=69C2417E&_nc_sid=10d13b,https://www.instagram.com/p/DVzcPDgjo5C/,https://www.instagram.com/justasia/,Sha-Asia Jerez New Jersey Realtor 🇭🇹🇨🇺🇹🇹,3851546286193806914,True,False
The Yellow Party NYC,2026-03-20,9:00 PM,Bogart House,New York,,Get your first taste of summer with The Yellow Party NYC this Friday!,party,"The Yellow Party NYC is back with good music, great people, and vibes that feel like the first warm night in NYC. Consider this your official preview of summer.","['@rynhills', '@shwcase', '@taylornuri']",,0.9,False,levelupinnyc,https://www.instagram.com/p/DV_o9H9j6JH/,https://scontent-dfw6-1.cdninstagram.com/v/t51.82787-15/654015549_18011814695835614_1215883644789869179_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gHA56P8dVLjD7AafOAhSnt2vsMEH5L6p3Z-NCD4TDOAZiBYkDNoJMCgo8ZrJiG8SwQyRQtj6dvblqbghsmZNNmv&_nc_ohc=x7_2AR05j1oQ7kNvwFaCeIE&_nc_gid=cuKPJR9OmUsGdyQ4R7Qvmw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afxx6Ip9jLXQyrxfQC2dXlkwX7lZLc9xq-EkKxke0IqolA&oe=69C213AE&_nc_sid=10d13b,https://www.instagram.com/p/DV_o9H9j6JH/,https://www.instagram.com/levelupinnyc/,The LEVELUP Network,3854979928349975111,True,False
Happy Birthday Jaco!,2026-03-19,,,,,Celebrate Jaco's birthday with an epic guitar riff!,Birthday,"Happy Birthday Jaco! 
*cue epic guitar riff* 🎸🎶",Jaco,,0.9,False,kellyclarksonshow,https://www.instagram.com/p/DWELQKvBWWT/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/655250228_18308915797286747_8942925564974046541_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gG2g8-jlglxIer_vGR5bUmzNeKTPQg2UZHYiwM7Igc6rR2rI1JL3vlzg0L08rBxOEA&_nc_ohc=LIw8wlMxjgUQ7kNvwHRH_t_&_nc_gid=HwpXzTgQ6h2FQPR5MmcZvg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwrndTdZMxWXTUMfW-oNjl5fGbMMdPJt4Yz92wiyyjfqA&oe=69C23069&_nc_sid=10d13b,https://www.instagram.com/p/DWELQKvBWWT/,https://www.instagram.com/kellyclarksonshow/,The Kelly Clarkson Show,3856256670485538195,True,False
MAKE JERSEY HOUSE AGAIN ft. Ignite Your,2026-03-20,8:00 PM,Berkeley Backyard,Asbury Park,Central,Experience a night of house music and aura readings at Berkeley Backyard!,Music/Performance,"An event featuring MAKE JERSEY HOUSE AGAIN with a special appearance by Ignite Your Aura for photo and aura readings. Tickets available online, prices increase at the door. Group packages and discounts for Berkeley Hotel guests available.",Ignite Your Aura,$25,0.9,False,makejerseyhouseagain,https://www.instagram.com/p/DWC3bbLCSD5/,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/653874233_17966665566030332_2943165818845050393_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gHMHk9YQ5mqexeLn_VJwXSdGSTaA_tVCx4xhjwJeOoV8J5dvFZoInTl1yDNxFVd6J8&_nc_ohc=BO5CMlPnZXgQ7kNvwHzpdGx&_nc_gid=xrlVQQA4RVGN8HXHRMxmiQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyB3k7T8vrT6euvvNJcMuIwXPT7wML7gkl5GgCR_d08Ag&oe=69C22245&_nc_sid=10d13b,https://www.instagram.com/p/DWC3bbLCSD5/,https://www.instagram.com/makejerseyhouseagain/,MAKE JERSEY HOUSE AGAIN,3855888008142725369,True,False
Aries Bash,2026-03-21,9:00 PM,Mister East,Roselle,Central,Turn up for Aries season the RIGHT way at Mister East!,Party,Aries Bash to celebrate Aries season.,"Swiggs, Sdot, Noso","$200 before 11:30PM (1 bottle), $350 (2 bottles)",1,False,prime_saturdays,https://www.instagram.com/p/DV_v-s5DzSq/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/652761527_17870142585577160_3724536201505598515_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gELZWR67MrZBcnGSAY2dH2TWf_6izRKsVYKmPxrI5wmFSXz_1aO5VWJVB5aFbuFh20&_nc_ohc=frwg4u5wME4Q7kNvwFRx_ni&_nc_gid=f4yIJ42VHNjH4Sv4g-d69g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwjcW7ScQMewVDzqp9ZZ2uv2OpehYVFSaXkxae44j4wzA&oe=69C234FA&_nc_sid=10d13b,https://www.instagram.com/p/DV_v-s5DzSq/,https://www.instagram.com/prime_saturdays/,,3855010823047951530,True,False
The Archives Speak: Latino Histories,2026-03-18,6:00 PM,Newark Public Library,Newark,Central,Explore Jersey's Latino histories at this special event hosted by NJHRIC!,LECTURE,"THE ARCHIVES SPEAK: Jersey's Latino Histories. Featuring Jason Cortes Ph.D., Aldo Lauria- Santiago Ph.D., Carmen Molina- Tamacas, Yamil Avivi Ph.D., Ana Ramos- Zayas Ph.D. Moderator.","Jason Cortes Ph.D., Aldo Lauria- Santiago Ph.D., Carmen Molina- Tamacas, Yamil Avivi Ph.D., Ana Ramos- Zayas Ph.D.",Free,5,False,njhric,https://www.instagram.com/p/DV_8PchDwXz/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/652769727_18115490038725557_9025682276158866893_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGiQEj8QYEI1M20DDpVvUnuQ7V3WMxEO0J7s4PK2FDrocacaAd5JorTldG_AoUmgN4&_nc_ohc=l7BSJQRB0CQQ7kNvwE9UExl&_nc_gid=R2LDnPxlJJToR8bhG21-UA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwWcwzPF3sKClZeKA1Luf1B1oE7Dg6WkXU4g31OkIf3Vw&oe=69C227EF&_nc_sid=10d13b,https://www.instagram.com/p/DV_8PchDwXz/,https://www.instagram.com/njhric/,NJHRIC at the NPL,3855064750254654963,True,False
Newark Public Library Opening,1901-03-14,,Newark Public Library,Newark,North,Celebrate 125 years of the beautiful Newark Public Library!,Anniversary,125th anniversary of the opening of the main branch of the Newark Public Library.,,,1.0,False,newarklibrarynjroom,https://www.instagram.com/p/DV3hS26jTFG/,https://scontent-ord5-2.cdninstagram.com/v/t39.30808-6/650582258_1226319712949813_6565817250999962091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGKfNIUcrER5E-bqkbZYFTZQuoylLy2nTG4BJ0AVUqaMJbstKsdhSMPzxCLvDgrYzc&_nc_ohc=3AR6BM3V6_8Q7kNvwE8H9fK&_nc_gid=dw-Ad_83QOVyxlzbWVWAlQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afy0m0Uebm7TTn7lgmZOWH8tPyyhhD2IH8g7AsQiiuSe_A&oe=69C21DBB&_nc_sid=10d13b,https://www.instagram.com/p/DV3hS26jTFG/,https://www.instagram.com/newarklibrarynjroom/,New Jersey Room @ Newark Library,3852694437688586566,True,False
Library Dedication News,1901-03-15,,Newark News,Newark,North,Read about the grand dedication of Newark's fine new library!,News Coverage,The Newark News had multiple articles about the 'dedication of Newark's fine new library'.,,,1.0,False,newarklibrarynjroom,https://www.instagram.com/p/DV3hS26jTFG/,https://scontent-ord5-2.cdninstagram.com/v/t39.30808-6/650582258_1226319712949813_6565817250999962091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGKfNIUcrER5E-bqkbZYFTZQuoylLy2nTG4BJ0AVUqaMJbstKsdhSMPzxCLvDgrYzc&_nc_ohc=3AR6BM3V6_8Q7kNvwE8H9fK&_nc_gid=dw-Ad_83QOVyxlzbWVWAlQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afy0m0Uebm7TTn7lgmZOWH8tPyyhhD2IH8g7AsQiiuSe_A&oe=69C21DBB&_nc_sid=10d13b,https://www.instagram.com/p/DV3hS26jTFG/,https://www.instagram.com/newarklibrarynjroom/,New Jersey Room @ Newark Library,3852694437688586566,True,False
Library Construction Begins,1898-01-01,,Newark Public Library Construction Site,Newark,North,"See the early days of Newark's iconic library, from cornerstone to completion!",Historical Event,Construction of the library began with the laying of the cornerstone.,,,1.0,False,newarklibrarynjroom,https://www.instagram.com/p/DV3hS26jTFG/,https://scontent-ord5-2.cdninstagram.com/v/t39.30808-6/650582258_1226319712949813_6565817250999962091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGKfNIUcrER5E-bqkbZYFTZQuoylLy2nTG4BJ0AVUqaMJbstKsdhSMPzxCLvDgrYzc&_nc_ohc=3AR6BM3V6_8Q7kNvwE8H9fK&_nc_gid=dw-Ad_83QOVyxlzbWVWAlQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afy0m0Uebm7TTn7lgmZOWH8tPyyhhD2IH8g7AsQiiuSe_A&oe=69C21DBB&_nc_sid=10d13b,https://www.instagram.com/p/DV3hS26jTFG/,https://www.instagram.com/newarklibrarynjroom/,New Jersey Room @ Newark Library,3852694437688586566,True,False
Vote for Free Public Library,1887-01-01,,Newark,Newark,North,Remember the vote that brought a free public library to Newark!,Historical Event,Newarkers voted for a free public library.,,,1.0,False,newarklibrarynjroom,https://www.instagram.com/p/DV3hS26jTFG/,https://scontent-ord5-2.cdninstagram.com/v/t39.30808-6/650582258_1226319712949813_6565817250999962091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGKfNIUcrER5E-bqkbZYFTZQuoylLy2nTG4BJ0AVUqaMJbstKsdhSMPzxCLvDgrYzc&_nc_ohc=3AR6BM3V6_8Q7kNvwE8H9fK&_nc_gid=dw-Ad_83QOVyxlzbWVWAlQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afy0m0Uebm7TTn7lgmZOWH8tPyyhhD2IH8g7AsQiiuSe_A&oe=69C21DBB&_nc_sid=10d13b,https://www.instagram.com/p/DV3hS26jTFG/,https://www.instagram.com/newarklibrarynjroom/,New Jersey Room @ Newark Library,3852694437688586566,True,False
Library on West Park Street,1889-01-01,,West Park Street,Newark,North,Discover the early home of the Newark Library on West Park Street!,Historical Location,The library was housed on West Park Street.,,,1.0,False,newarklibrarynjroom,https://www.instagram.com/p/DV3hS26jTFG/,https://scontent-ord5-2.cdninstagram.com/v/t39.30808-6/650582258_1226319712949813_6565817250999962091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGKfNIUcrER5E-bqkbZYFTZQuoylLy2nTG4BJ0AVUqaMJbstKsdhSMPzxCLvDgrYzc&_nc_ohc=3AR6BM3V6_8Q7kNvwE8H9fK&_nc_gid=dw-Ad_83QOVyxlzbWVWAlQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afy0m0Uebm7TTn7lgmZOWH8tPyyhhD2IH8g7AsQiiuSe_A&oe=69C21DBB&_nc_sid=10d13b,https://www.instagram.com/p/DV3hS26jTFG/,https://www.instagram.com/newarklibrarynjroom/,New Jersey Room @ Newark Library,3852694437688586566,True,False
New Jersey Jerk Festival - Early Bird,2026-05-24,,,,,Lock in the lowest price for the New Jersey Jerk Festival!,Festival,"Early Bird Tickets for the New Jersey Jerk Festival are LIVE! Grab your tickets, tell your crew, and get ready for the vibes. Don’t wait — once Early Bird is gone, it’s gone.",,,0.8,False,njjerkfest,https://www.instagram.com/p/DV1dH0Lkkud/,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/651244945_1961833077982163_4022486005580846430_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gF2lJRJtlaTCL4hiWEhLDZSHxoAxmKCnfVlOnK8C7JAGZJ3kr1pIG6r9ZnQu0DL4jE&_nc_ohc=4fOMbJfMX54Q7kNvwG_2VcT&_nc_gid=h5QXTZQ4EcwwUdL57mvJ9A&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afzi0X3pVM2lE2igKtdV9CZu9kOFGwCPNOYrnlppkM5BjA&oe=69C21723&_nc_sid=10d13b,https://www.instagram.com/p/DV1dH0Lkkud/,https://www.instagram.com/njjerkfest/,New Jersey Jerk Festival,3852113136699198365,True,False
Sunday Brunch & Day Party,2026-03-22,12:00 PM,Little Tijuana,Newark,North,Savor the flavors of Sunday Brunch & Day Party at Little Tijuana!,Brunch,"Little Tijuana Sunday Brunch & Day Party. Music by @djjordyjay @thedjbeatboy. Live Entertainment. GOLD & PLATINUM Brunch Entree & 90-Minute Bottomless Drink packages available. EVERYONE FREE ADMISSION. Doors Open 12pm. Brunch Menu Served 12pm-5pm. Bottle Specials. Family Friendly, All Ages Welcomed. Valet Parking Available.","@djjordyjay, @thedjbeatboy",Free Admission,0.9,False,littletijuanaevents,https://www.instagram.com/p/DV93wHPEowj/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/651502426_18000832808882294_898447741069384815_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gE-MkFgMge7IcNgR__Nboo_8tLb8WLJiWsE8rj0vsA5fHXgWxWC7APWu55PBsLMguA&_nc_ohc=ItPNjKHtpv0Q7kNvwGOh5Cz&_nc_gid=fZWFQ3YnuwbUwNArsgIkkg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afz6wZ8HlF1TaxLYGqcGIBUveV2j7rt5xQ3HNERg6pQ0Qg&oe=69C2322D&_nc_sid=10d13b,https://www.instagram.com/p/DV93wHPEowj/,https://www.instagram.com/littletijuanaevents/,Little Tijuana Events,3854482054961073187,True,False
March Madness Food & Drink Specials,2026-03-19,,Left Bank Downtown,Jersey City,North,Get ready for March Madness with amazing food and drink specials all month long!,Food & Drink Specials,Food and drink specials all month long! Six TVs including our large projector screen!,,,0.8,True,lb.downtown,https://www.instagram.com/p/DWE1ODpif8b/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/654021706_18571149322006520_5021456310404763683_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFbu1gmNZRZV0aAsLC-A4LnnfVZga5GTHk1ww0M1uAA35O160hcBpbcq89uaFTGidA&_nc_ohc=neiJTBJeLiQQ7kNvwHrTARi&_nc_gid=U48T6ULFZOePTk7MV5dddQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzZuVBOMlqyCrXRTsOaHSWXXtreG3UPOwmqMb7t1x4qlg&oe=69C218D5&_nc_sid=10d13b,https://www.instagram.com/p/DWE1ODpif8b/,https://www.instagram.com/lb.downtown/,Left Bank Downtown,3856441243391885083,True,False
VIBE'Z HOUSE MUSIC AFFAIR,2026-03-22,5:00 PM,Little Tijuana NJ,Newark,North,Celebrate life this Sunday with VIBE'Z HOUSE MUSIC AFFAIR! Free admission.,Music,"VIBE'Z HOUSE MUSIC AFFAIR celebrating life. Back by popular demand. Calling out #Pisces & #Aries. Let There Be ""House"" Music. Celebrate Your Bday With Us !!!",@dj_ironbound,Free Admission,1,False,dj_ironbound,https://www.instagram.com/p/DWDWLKnjc86/,https://scontent-ord5-1.cdninstagram.com/v/t51.71878-15/653457648_4357894231123777_4966174713184036290_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gGIaJ0rEtzkoySRnPM4p9PlbUKTnFog8FjmwA28kZ0CSPJwmWH1rOl_MMR5JkJ1xCE&_nc_ohc=fco__Nu9VaUQ7kNvwHgCFZx&_nc_gid=hqliWy3izzXP4TiEky_6MA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzhs615SXnQnN-T-JDi6scp9zMyXV9qRpeWjLd9i1DyIA&oe=69C22233&_nc_sid=10d13b,https://www.instagram.com/p/DWDWLKnjc86/,https://www.instagram.com/dj_ironbound/,Dj Ironbound/Soulful Soldier,3856023230297788218,True,False
Aida Presents: No Filter Comedy Tour,2026-04-17,,NJPAC,,Central,Laugh the night away with Aida's hilarious and thought-provoking comedy!,Comedy,The hilarious @funnyaida brings her brilliant comedy to NJPAC for a night that will make you think hard and laugh even harder!,Aida,,0.9,False,njpac,https://www.instagram.com/p/DWEcyuJEXIC/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/655133439_18567491944030357_3012877099524834839_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gEr_wmtk8hNu4og80fhXeiZlxPuhFzl-Rkp6H6OgwL5VIQtjq-PMuDQtZo22sb7ANw&_nc_ohc=PbkB0TnCNr8Q7kNvwH_dgJk&_nc_gid=nxxMBVxGCgX6R8ZOamZQCQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwWQvfq-p1n0hDRN5qWT9AVVy0BGlNgYbUZA4nvfGeTow&oe=69C22AD0&_nc_sid=10d13b,https://www.instagram.com/p/DWEcyuJEXIC/,https://www.instagram.com/njpac/,NJPAC,3856333811756397058,False,False
Listening is Healing Program,2026-03-17,,Atlantic Health Overlook Medical Center,Summit,Central,Experience the healing power of music with NJFO at Atlantic Health Overlook Medical Center!,Performance,"NJFO musicians visited Atlantic Health Overlook Medical Center in Summit, NJ, performing across different wards as part of our Listening is Healing program. Patients, staff, and visitors alike were treated to intimate performances that uplift, soothe, and inspire.",NJ Festival Orchestra musicians,,1,False,njfestivalorchestra,https://www.instagram.com/p/DV_wfyvCXHu/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/653577353_18195031690354567_5304507394352257088_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHkVYpNRh4s5Z-3fGBp3Fgf1RMQVs-RFw2TAWzo3lvv6O1dXQYrTOMz654Md4q3y20&_nc_ohc=x2zh_PCCM3EQ7kNvwHtUnA5&_nc_gid=uTfjx6dhWDmLSD-yuRRuVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzUzOlYse3ODBrp06O2CiPO4qdP1Iz5Hhch3PbjUaJVXg&oe=69C238B9&_nc_sid=10d13b,https://www.instagram.com/p/DV_wfyvCXHu/,https://www.instagram.com/njfestivalorchestra/,NJ Festival Orchestra,3855013097064985070,True,False
The Ruckus,2026-03-19,7:00 PM,Newark Culture Club,Newark,North,"Don't miss The Ruckus with laughs, giveaways, and a stacked lineup!",Comedy,"Laughs, giveaways, and a stacked lineup. Featuring @imanidenae_ • @cristinososa • @iamphatpapi","['@imanidenae_', '@cristinososa', '@iamphatpapi']",,0.9,False,jwhite_64,https://www.instagram.com/p/DV1_0e8jZGz/,https://scontent-ord5-1.cdninstagram.com/v/t51.71878-15/652649269_26012992618323299_4920116352802328112_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gEA0gPWaI_KJh6hNRCQCLpgQy6_1S8MFfLDddMpeVk-NHMApBYMQtWKr59DpUSggqk&_nc_ohc=E0IVQjbcsW0Q7kNvwHkRloj&_nc_gid=dZRe75R3zEj7NG3E9tfS8g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzx4mEfwRyJ52FXX8eCyyWcR-kYdG7NGMkB98X_ka8Zfg&oe=69C20F1C&_nc_sid=10d13b,https://www.instagram.com/p/DV1_0e8jZGz/,https://www.instagram.com/jwhite_64/,Jonathan White,3852265739856482739,True,False
Tini Tuesdays - $10 Martinis,2026-03-17,12:00 PM,Metropolis Hoboken,Hoboken,North,Your new favorite day of the week starts now with $10 martinis!,Drink Specials,$10 martinis every Tuesday.,,$10,0.9,True,metropolishoboken,https://www.instagram.com/p/DV_w9fAieZx/,https://instagram.fglw1-1.fna.fbcdn.net/v/t51.82787-15/652779140_17997310670918842_3883438120525063302_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fglw1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gFtW1u1txAxLvHQI7a3wqilCxYCAly355UylMHflRyJkwPV8M_mgwTgM6ZqTlitUjc&_nc_ohc=GdT-mMFRgd4Q7kNvwFOIMUS&_nc_gid=iwrFEVEkYLBTAtoltjoAEQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afw_NI6nDTekfoxoju7taF7TnKGVx844mozQ9yL8sSQIhA&oe=69C231EC&_nc_sid=10d13b,https://www.instagram.com/p/DV_w9fAieZx/,https://www.instagram.com/metropolishoboken/,Metropolis,3855015137468081777,False,False
